ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,RADIATION
92087,2019,12,9,16,22,30,Norwood,12
92088,2019,12,9,16,22,40,Norwood,11.44
92089,2019,12,9,16,22,50,Norwood,10.84
92090,2019,12,9,16,22,60,Norwood,12.75
92091,2019,12,9,16,24,0,Norwood,11.08
92092,2019,12,9,16,24,10,Norwood,12.13
92093,2019,12,9,16,24,20,Norwood,10.86
92094,2019,12,9,16,24,30,Norwood,12.53
92095,2019,12,9,16,24,40,Norwood,13.99
92096,2019,12,9,16,24,50,Norwood,12.75
92097,2019,12,9,16,24,60,Norwood,12.66
92098,2019,12,9,16,26,0,Norwood,13.5
92099,2019,12,9,16,26,10,Norwood,12.55
92100,2019,12,9,16,26,20,Norwood,12.13
92101,2019,12,9,16,26,30,Norwood,10.31
92102,2019,12,9,16,26,40,Norwood,10.51
92103,2019,12,9,16,26,50,Norwood,12.26
92104,2019,12,9,16,26,60,Norwood,11.2
92105,2019,12,9,16,28,0,Norwood,13.19
92106,2019,12,9,16,28,10,Norwood,11.22
92107,2019,12,9,16,28,20,Norwood,10.8
92108,2019,12,9,16,28,30,Norwood,11.08
92109,2019,12,9,16,28,40,Norwood,12.66
92110,2019,12,9,16,28,50,Norwood,11.48
92111,2019,12,9,16,28,60,Norwood,11.93
92112,2019,12,9,16,30,0,Norwood,10.06
92113,2019,12,9,16,30,10,Norwood,10.79
92114,2019,12,9,16,30,20,Norwood,12.22
92115,2019,12,9,16,30,30,Norwood,10.84
92116,2019,12,9,16,30,40,Norwood,12.66
92117,2019,12,9,16,30,50,Norwood,11.5
92118,2019,12,9,16,30,60,Norwood,10.95
92119,2019,12,9,16,32,0,Norwood,12.3
92120,2019,12,9,16,32,10,Norwood,13.88
92121,2019,12,9,16,32,20,Norwood,13.06
92122,2019,12,9,16,32,30,Norwood,13.9
92123,2019,12,9,16,32,40,Norwood,13.19
92124,2019,12,9,16,32,50,Norwood,11.22
92125,2019,12,9,16,32,60,Norwood,10.02
92126,2019,12,9,16,34,0,Norwood,11.37
92127,2019,12,9,16,34,10,Norwood,11.84
92128,2019,12,9,16,34,20,Norwood,12.62
92129,2019,12,9,16,34,30,Norwood,14.44
92130,2019,12,9,16,34,40,Norwood,15.88
92131,2019,12,9,16,34,50,Norwood,15.44
92132,2019,12,9,16,34,60,Norwood,16.57
92133,2019,12,9,16,36,0,Norwood,15.35
92134,2019,12,9,16,36,10,Norwood,15.6
92135,2019,12,9,16,36,20,Norwood,17.440001
92136,2019,12,9,16,36,30,Norwood,16.620001
92137,2019,12,9,16,36,40,Norwood,17.129999
92138,2019,12,9,16,36,50,Norwood,18.73
92139,2019,12,9,16,36,60,Norwood,17.860001
92140,2019,12,9,16,38,0,Norwood,16.110001
92141,2019,12,9,16,38,10,Norwood,16.299999
92142,2019,12,9,16,38,20,Norwood,17.1
92143,2019,12,9,16,38,30,Norwood,16.799999
92144,2019,12,9,16,38,40,Norwood,16.35
92145,2019,12,9,16,38,50,Norwood,18.33
92146,2019,12,9,16,38,60,Norwood,18.110001
92147,2019,12,9,16,40,0,Norwood,17.4
92148,2019,12,9,16,40,10,Norwood,18.75
92149,2019,12,9,16,40,20,Norwood,20.73
92150,2019,12,9,16,40,30,Norwood,22.549999
92151,2019,12,9,16,40,40,Norwood,20.59
92152,2019,12,9,16,40,50,Norwood,20.48
92153,2019,12,9,16,40,60,Norwood,18.91
92154,2019,12,9,16,42,0,Norwood,18.459999
92155,2019,12,9,16,42,10,Norwood,17.4
92156,2019,12,9,16,42,20,Norwood,17.33
92157,2019,12,9,16,42,30,Norwood,17.040001
92158,2019,12,9,16,42,40,Norwood,18.17
92159,2019,12,9,16,42,50,Norwood,18.6
92160,2019,12,9,16,42,60,Norwood,18.73
92161,2019,12,9,16,44,0,Norwood,18
92162,2019,12,9,16,44,10,Norwood,19.309999
92163,2019,12,9,16,44,20,Norwood,18.700001
92164,2019,12,9,16,44,30,Norwood,18.42
92165,2019,12,9,16,44,40,Norwood,16.950001
92166,2019,12,9,16,44,50,Norwood,15.77
92167,2019,12,9,16,44,60,Norwood,16.389999
92168,2019,12,9,16,46,0,Norwood,15.39
92169,2019,12,9,16,46,10,Norwood,16.6
92170,2019,12,9,16,46,20,Norwood,15.31
92171,2019,12,9,16,46,30,Norwood,14.1
92172,2019,12,9,16,46,40,Norwood,13.06
92173,2019,12,9,16,46,50,Norwood,13.48
92174,2019,12,9,16,46,60,Norwood,15.15
92175,2019,12,9,16,48,0,Norwood,15.02
92176,2019,12,9,16,48,10,Norwood,15
92177,2019,12,9,16,48,20,Norwood,16.059999
92178,2019,12,9,16,48,30,Norwood,16.969999
92179,2019,12,9,16,48,40,Norwood,18.42
92180,2019,12,9,16,48,50,Norwood,18.15
92181,2019,12,9,16,48,60,Norwood,18.799999
92182,2019,12,9,16,50,0,Norwood,18.389999
92183,2019,12,9,16,50,10,Norwood,20.17
92184,2019,12,9,16,50,20,Norwood,19.15
92185,2019,12,9,16,50,30,Norwood,20.77
92186,2019,12,9,16,50,40,Norwood,19.549999
92187,2019,12,9,16,50,50,Norwood,18.639999
92188,2019,12,9,16,50,60,Norwood,20.299999
92189,2019,12,9,16,52,0,Norwood,18.620001
92190,2019,12,9,16,52,10,Norwood,19.799999
92191,2019,12,9,16,52,20,Norwood,21.309999
92192,2019,12,9,16,52,30,Norwood,21.15
92193,2019,12,9,16,52,40,Norwood,19.33
92194,2019,12,9,16,52,50,Norwood,19.040001
92195,2019,12,9,16,52,60,Norwood,19.33
92196,2019,12,9,16,54,0,Norwood,20.639999
92197,2019,12,9,16,54,10,Norwood,21.440001
92198,2019,12,9,16,54,20,Norwood,22.33
92199,2019,12,9,16,54,30,Norwood,21.879999
92200,2019,12,9,16,54,40,Norwood,22.99
92201,2019,12,9,16,54,50,Norwood,22.790001
92202,2019,12,9,16,54,60,Norwood,23.459999
92203,2019,12,9,16,56,0,Norwood,22.790001
92204,2019,12,9,16,56,10,Norwood,22.91
92205,2019,12,9,16,56,20,Norwood,24
92206,2019,12,9,16,56,30,Norwood,22.33
92207,2019,12,9,16,56,40,Norwood,23.110001
92208,2019,12,9,16,56,50,Norwood,23.42
92209,2019,12,9,16,56,60,Norwood,25.200001
92210,2019,12,9,16,58,0,Norwood,25.299999
92211,2019,12,9,16,58,10,Norwood,26.799999
92212,2019,12,9,16,58,20,Norwood,28.530001
92213,2019,12,9,16,58,30,Norwood,29.860001
92214,2019,12,9,16,58,40,Norwood,30.799999
92215,2019,12,9,16,58,50,Norwood,31.5
92216,2019,12,9,16,58,60,Norwood,30.200001
92217,2019,12,9,16,60,0,Norwood,29.280001
92218,2019,12,9,16,60,10,Norwood,31.219999
92219,2019,12,9,16,60,20,Norwood,32.439999
92220,2019,12,9,16,60,30,Norwood,31.110001
92221,2019,12,9,16,60,40,Norwood,31.33
92222,2019,12,9,16,60,50,Norwood,30.299999
92223,2019,12,9,16,60,60,Norwood,29.1
92224,2019,12,9,20,0,0,Norwood,30.299999
92225,2019,12,9,20,0,10,Norwood,30.91
92226,2019,12,9,20,0,20,Norwood,31.6
92227,2019,12,9,20,0,30,Norwood,33.200001
92228,2019,12,9,20,0,40,Norwood,32.02
92229,2019,12,9,20,0,50,Norwood,32.529999
92230,2019,12,9,20,0,60,Norwood,34.259998
92231,2019,12,9,20,2,0,Norwood,33.73
92232,2019,12,9,20,2,10,Norwood,33.299999
92233,2019,12,9,20,2,20,Norwood,35.110001
92234,2019,12,9,20,2,30,Norwood,33.599998
92235,2019,12,9,20,2,40,Norwood,35.599998
92236,2019,12,9,20,2,50,Norwood,37.110001
92237,2019,12,9,20,2,60,Norwood,38.419998
92238,2019,12,9,20,4,0,Norwood,36.509998
92239,2019,12,9,20,4,10,Norwood,34.880001
92240,2019,12,9,20,4,20,Norwood,34.66
92241,2019,12,9,20,4,30,Norwood,33.59
92242,2019,12,9,20,4,40,Norwood,34.860001
92243,2019,12,9,20,4,50,Norwood,34.77
92244,2019,12,9,20,4,60,Norwood,34.75
92245,2019,12,9,20,6,0,Norwood,35.990002
92246,2019,12,9,20,6,10,Norwood,35.93
92247,2019,12,9,20,6,20,Norwood,36.419998
92248,2019,12,9,20,6,30,Norwood,37.389999
92249,2019,12,9,20,6,40,Norwood,38.459999
92250,2019,12,9,20,6,50,Norwood,40.279999
92251,2019,12,9,20,6,60,Norwood,38.59
92252,2019,12,9,20,8,0,Norwood,38.57
92253,2019,12,9,20,8,10,Norwood,37.509998
92254,2019,12,9,20,8,20,Norwood,37.990002
92255,2019,12,9,20,8,30,Norwood,37.599998
92256,2019,12,9,20,8,40,Norwood,36.299999
92257,2019,12,9,20,8,50,Norwood,35.220001
92258,2019,12,9,20,8,60,Norwood,36.150002
92259,2019,12,9,20,10,0,Norwood,36.900002
92260,2019,12,9,20,10,10,Norwood,35.220001
92261,2019,12,9,20,10,20,Norwood,33.799999
92262,2019,12,9,20,10,30,Norwood,32.130001
92263,2019,12,9,20,10,40,Norwood,33.099998
92264,2019,12,9,20,10,50,Norwood,33.48
92265,2019,12,9,20,10,60,Norwood,34.240002
92266,2019,12,9,20,12,0,Norwood,34.549999
92267,2019,12,9,20,12,10,Norwood,36.330002
92268,2019,12,9,20,12,20,Norwood,36.220001
92269,2019,12,9,20,12,30,Norwood,35.84
92270,2019,12,9,20,12,40,Norwood,35.389999
92271,2019,12,9,20,12,50,Norwood,35.080002
92272,2019,12,9,20,12,60,Norwood,35.950001
92273,2019,12,9,20,14,0,Norwood,35.619999
92274,2019,12,9,20,14,10,Norwood,36.169998
92275,2019,12,9,20,14,20,Norwood,34.220001
92276,2019,12,9,20,14,30,Norwood,32.419998
92277,2019,12,9,20,14,40,Norwood,33.369999
92278,2019,12,9,20,14,50,Norwood,34.599998
92279,2019,12,9,20,14,60,Norwood,33.279999
92280,2019,12,9,20,16,0,Norwood,32.880001
92281,2019,12,9,20,16,10,Norwood,33.950001
92282,2019,12,9,20,16,20,Norwood,34.880001
92283,2019,12,9,20,16,30,Norwood,34.790001
92284,2019,12,9,20,16,40,Norwood,33.099998
92285,2019,12,9,20,16,50,Norwood,32.59
92286,2019,12,9,20,16,60,Norwood,34.5
92287,2019,12,9,20,18,0,Norwood,34.84
92288,2019,12,9,20,18,10,Norwood,36.66
92289,2019,12,9,20,18,20,Norwood,36.419998
92290,2019,12,9,20,18,30,Norwood,34.990002
92291,2019,12,9,20,18,40,Norwood,35.369999
92292,2019,12,9,20,18,50,Norwood,35.91
92293,2019,12,9,20,18,60,Norwood,34.02
92294,2019,12,9,20,20,0,Norwood,35.419998
92295,2019,12,9,20,20,10,Norwood,35.799999
92296,2019,12,9,20,20,20,Norwood,37.549999
92297,2019,12,9,20,20,30,Norwood,38.259998
92298,2019,12,9,20,20,40,Norwood,38.060001
92299,2019,12,9,20,20,50,Norwood,37.060001
92300,2019,12,9,20,20,60,Norwood,36.529999
92301,2019,12,9,20,22,0,Norwood,37.279999
92302,2019,12,9,20,22,10,Norwood,38.950001
92303,2019,12,9,20,22,20,Norwood,37.330002
92304,2019,12,9,20,22,30,Norwood,37.110001
92305,2019,12,9,20,22,40,Norwood,36.189999
92306,2019,12,9,20,22,50,Norwood,38.130001
92307,2019,12,9,20,22,60,Norwood,36.459999
92308,2019,12,9,20,24,0,Norwood,38.02
92309,2019,12,9,20,24,10,Norwood,37.509998
92310,2019,12,9,20,24,20,Norwood,38.950001
92311,2019,12,9,20,24,30,Norwood,38.189999
92312,2019,12,9,20,24,40,Norwood,37.950001
92313,2019,12,9,20,24,50,Norwood,37.400002
92314,2019,12,9,20,24,60,Norwood,35.84
92315,2019,12,9,20,26,0,Norwood,35.259998
92316,2019,12,9,20,26,10,Norwood,36.59
92317,2019,12,9,20,26,20,Norwood,37.57
92318,2019,12,9,20,26,30,Norwood,39.330002
92319,2019,12,9,20,26,40,Norwood,40.130001
92320,2019,12,9,20,26,50,Norwood,39.509998
92321,2019,12,9,20,26,60,Norwood,38.990002
92322,2019,12,9,20,28,0,Norwood,39.130001
92323,2019,12,9,20,28,10,Norwood,37.299999
92324,2019,12,9,20,28,20,Norwood,38.130001
92325,2019,12,9,20,28,30,Norwood,37.5
92326,2019,12,9,20,28,40,Norwood,36.130001
92327,2019,12,9,20,28,50,Norwood,34.369999
92328,2019,12,9,20,28,60,Norwood,33.529999
92329,2019,12,9,20,30,0,Norwood,35.110001
92330,2019,12,9,20,30,10,Norwood,36.75
92331,2019,12,9,20,30,20,Norwood,37.66
92332,2019,12,9,20,30,30,Norwood,37.220001
92333,2019,12,9,20,30,40,Norwood,38.279999
92334,2019,12,9,20,30,50,Norwood,37.48
92335,2019,12,9,20,30,60,Norwood,35.91
92336,2019,12,9,20,32,0,Norwood,37.200001
92337,2019,12,9,20,32,10,Norwood,35.68
92338,2019,12,9,20,32,20,Norwood,36.169998
92339,2019,12,9,20,32,30,Norwood,36.84
92340,2019,12,9,20,32,40,Norwood,37.599998
92341,2019,12,9,20,32,50,Norwood,37.189999
92342,2019,12,9,20,32,60,Norwood,37.709999
92343,2019,12,9,20,34,0,Norwood,39.259998
92344,2019,12,9,20,34,10,Norwood,38.279999
92345,2019,12,9,20,34,20,Norwood,37.529999
92346,2019,12,9,20,34,30,Norwood,36.91
92347,2019,12,9,20,34,40,Norwood,35.02
92348,2019,12,9,20,34,50,Norwood,36.57
92349,2019,12,9,20,34,60,Norwood,34.970001
92350,2019,12,9,20,36,0,Norwood,33.200001
92351,2019,12,9,20,36,10,Norwood,34.240002
92352,2019,12,9,20,36,20,Norwood,32.93
92353,2019,12,9,20,36,30,Norwood,32.5
92354,2019,12,9,20,36,40,Norwood,30.700001
92355,2019,12,9,20,36,50,Norwood,32.419998
92356,2019,12,9,20,36,60,Norwood,31.370001
92357,2019,12,9,20,38,0,Norwood,32.419998
92358,2019,12,9,20,38,10,Norwood,34.060001
92359,2019,12,9,20,38,20,Norwood,32.080002
92360,2019,12,9,20,38,30,Norwood,32.66
92361,2019,12,9,20,38,40,Norwood,32.110001
92362,2019,12,9,20,38,50,Norwood,33.349998
92363,2019,12,9,20,38,60,Norwood,32.84
92364,2019,12,9,20,40,0,Norwood,34.439999
92365,2019,12,9,20,40,10,Norwood,33.66
92366,2019,12,9,20,40,20,Norwood,35.639999
92367,2019,12,9,20,40,30,Norwood,36.91
92368,2019,12,9,20,40,40,Norwood,38.459999
92369,2019,12,9,20,40,50,Norwood,37.950001
92370,2019,12,9,20,40,60,Norwood,36.080002
92371,2019,12,9,20,42,0,Norwood,34.880001
92372,2019,12,9,20,42,10,Norwood,35.73
92373,2019,12,9,20,42,20,Norwood,34.349998
92374,2019,12,9,20,42,30,Norwood,33.130001
92375,2019,12,9,20,42,40,Norwood,33.84
92376,2019,12,9,20,42,50,Norwood,35.82
92377,2019,12,9,20,42,60,Norwood,35.330002
92378,2019,12,9,20,44,0,Norwood,36.349998
92379,2019,12,9,20,44,10,Norwood,37.91
92380,2019,12,9,20,44,20,Norwood,36.369999
92381,2019,12,9,20,44,30,Norwood,36.709999
92382,2019,12,9,20,44,40,Norwood,35.5
92383,2019,12,9,20,44,50,Norwood,35.310001
92384,2019,12,9,20,44,60,Norwood,36.419998
92385,2019,12,9,20,46,0,Norwood,37.57
92386,2019,12,9,20,46,10,Norwood,38.400002
92387,2019,12,9,20,46,20,Norwood,37.860001
92388,2019,12,9,20,46,30,Norwood,37.060001
92389,2019,12,9,20,46,40,Norwood,37.169998
92390,2019,12,9,20,46,50,Norwood,37.68
92391,2019,12,9,20,46,60,Norwood,39.599998
92392,2019,12,9,20,48,0,Norwood,38.549999
92393,2019,12,9,20,48,10,Norwood,39.950001
92394,2019,12,9,20,48,20,Norwood,39.259998
92395,2019,12,9,20,48,30,Norwood,38.970001
92396,2019,12,9,20,48,40,Norwood,37.040001
92397,2019,12,9,20,48,50,Norwood,36.950001
92398,2019,12,9,20,48,60,Norwood,37.639999
92399,2019,12,9,20,50,0,Norwood,37.509998
92400,2019,12,9,20,50,10,Norwood,37.220001
92401,2019,12,9,20,50,20,Norwood,39.200001
92402,2019,12,9,20,50,30,Norwood,39.02
92403,2019,12,9,20,50,40,Norwood,40.310001
92404,2019,12,9,20,50,50,Norwood,39.700001
92405,2019,12,9,20,50,60,Norwood,39.279999
92406,2019,12,9,20,52,0,Norwood,39.48
92407,2019,12,9,20,52,10,Norwood,39.459999
92408,2019,12,9,20,52,20,Norwood,38.310001
92409,2019,12,9,20,52,30,Norwood,37.48
92410,2019,12,9,20,52,40,Norwood,38.060001
92411,2019,12,9,20,52,50,Norwood,39.619999
92412,2019,12,9,20,52,60,Norwood,37.84
92413,2019,12,9,20,54,0,Norwood,37.59
92414,2019,12,9,20,54,10,Norwood,38.57
92415,2019,12,9,20,54,20,Norwood,40.240002
92416,2019,12,9,20,54,30,Norwood,38.599998
92417,2019,12,9,20,54,40,Norwood,36.799999
92418,2019,12,9,20,54,50,Norwood,36.299999
92419,2019,12,9,20,54,60,Norwood,36.57
92420,2019,12,9,20,56,0,Norwood,34.77
92421,2019,12,9,20,56,10,Norwood,36.060001
92422,2019,12,9,20,56,20,Norwood,34.709999
92423,2019,12,9,20,56,30,Norwood,34.439999
92424,2019,12,9,20,56,40,Norwood,33.330002
92425,2019,12,9,20,56,50,Norwood,34.790001
92426,2019,12,9,20,56,60,Norwood,33.599998
92427,2019,12,9,20,58,0,Norwood,33.400002
92428,2019,12,9,20,58,10,Norwood,34.080002
92429,2019,12,9,20,58,20,Norwood,33.5
92430,2019,12,9,20,58,30,Norwood,31.66
92431,2019,12,9,20,58,40,Norwood,32.060001
92432,2019,12,9,20,58,50,Norwood,31.4
92433,2019,12,9,20,58,60,Norwood,30.969999
92434,2019,12,9,20,60,0,Norwood,30.57
92435,2019,12,9,20,60,10,Norwood,29.620001
92436,2019,12,9,20,60,20,Norwood,28.110001
92437,2019,12,9,20,60,30,Norwood,26.66
92438,2019,12,9,20,60,40,Norwood,24.84
92439,2019,12,9,20,60,50,Norwood,25.08
92440,2019,12,9,20,60,60,Norwood,23.48
92441,2019,12,9,24,0,0,Norwood,23.08
92442,2019,12,9,24,0,10,Norwood,24.57
92443,2019,12,9,24,0,20,Norwood,26.190001
92444,2019,12,9,24,0,30,Norwood,26.530001
92445,2019,12,9,24,0,40,Norwood,27.99
92446,2019,12,9,24,0,50,Norwood,28.02
92447,2019,12,9,24,0,60,Norwood,27.700001
92448,2019,12,9,24,2,0,Norwood,28.059999
92449,2019,12,9,24,2,10,Norwood,27.24
92450,2019,12,9,24,2,20,Norwood,28.040001
92451,2019,12,9,24,2,30,Norwood,26.42
92452,2019,12,9,24,2,40,Norwood,28.129999
92453,2019,12,9,24,2,50,Norwood,27.620001
92454,2019,12,9,24,2,60,Norwood,28.51
92455,2019,12,9,24,4,0,Norwood,27.51
92456,2019,12,9,24,4,10,Norwood,28.280001
92457,2019,12,9,24,4,20,Norwood,29.91
92458,2019,12,9,24,4,30,Norwood,31.15
92459,2019,12,9,24,4,40,Norwood,30.33
92460,2019,12,9,24,4,50,Norwood,32.150002
92461,2019,12,9,24,4,60,Norwood,32.240002
92462,2019,12,9,24,6,0,Norwood,31.389999
92463,2019,12,9,24,6,10,Norwood,32.529999
92464,2019,12,9,24,6,20,Norwood,33.709999
92465,2019,12,9,24,6,30,Norwood,32.549999
92466,2019,12,9,24,6,40,Norwood,33.599998
92467,2019,12,9,24,6,50,Norwood,32.84
92468,2019,12,9,24,6,60,Norwood,34.200001
92469,2019,12,9,24,8,0,Norwood,32.970001
92470,2019,12,9,24,8,10,Norwood,32.040001
92471,2019,12,9,24,8,20,Norwood,30.84
92472,2019,12,9,24,8,30,Norwood,28.860001
92473,2019,12,9,24,8,40,Norwood,29
92474,2019,12,9,24,8,50,Norwood,29.42
92475,2019,12,9,24,8,60,Norwood,28.9
92476,2019,12,9,24,10,0,Norwood,29.08
92477,2019,12,9,24,10,10,Norwood,29.59
92478,2019,12,9,24,10,20,Norwood,29.48
92479,2019,12,9,24,10,30,Norwood,30.48
92480,2019,12,9,24,10,40,Norwood,31.02
92481,2019,12,9,24,10,50,Norwood,32.369999
92482,2019,12,9,24,10,60,Norwood,34.130001
92483,2019,12,9,24,12,0,Norwood,33.860001
92484,2019,12,9,24,12,10,Norwood,34.66
92485,2019,12,9,24,12,20,Norwood,35.57
92486,2019,12,9,24,12,30,Norwood,34.310001
92487,2019,12,9,24,12,40,Norwood,33.57
92488,2019,12,9,24,12,50,Norwood,34.439999
92489,2019,12,9,24,12,60,Norwood,33.040001
92490,2019,12,9,24,14,0,Norwood,33.110001
92491,2019,12,9,24,14,10,Norwood,32.299999
92492,2019,12,9,24,14,20,Norwood,30.969999
92493,2019,12,9,24,14,30,Norwood,29.950001
92494,2019,12,9,24,14,40,Norwood,29.93
92495,2019,12,9,24,14,50,Norwood,30.57
92496,2019,12,9,24,14,60,Norwood,30.26
92497,2019,12,9,24,16,0,Norwood,31.08
92498,2019,12,9,24,16,10,Norwood,31.440001
92499,2019,12,9,24,16,20,Norwood,30.1
92500,2019,12,9,24,16,30,Norwood,30.370001
92501,2019,12,9,24,16,40,Norwood,31.59
92502,2019,12,9,24,16,50,Norwood,32.150002
92503,2019,12,9,24,16,60,Norwood,30.799999
92504,2019,12,9,24,18,0,Norwood,28.969999
92505,2019,12,9,24,18,10,Norwood,30.33
92506,2019,12,9,24,18,20,Norwood,29.620001
92507,2019,12,9,24,18,30,Norwood,29.700001
92508,2019,12,9,24,18,40,Norwood,30.110001
92509,2019,12,9,24,18,50,Norwood,28.57
92510,2019,12,9,24,18,60,Norwood,26.709999
92511,2019,12,9,24,20,0,Norwood,26.219999
92512,2019,12,9,24,20,10,Norwood,25.370001
92513,2019,12,9,24,20,20,Norwood,23.879999
92514,2019,12,9,24,20,30,Norwood,23.799999
92515,2019,12,9,24,20,40,Norwood,24.440001
92516,2019,12,9,24,20,50,Norwood,24.93
92517,2019,12,9,24,20,60,Norwood,25
92518,2019,12,9,24,22,0,Norwood,25.66
92519,2019,12,9,24,22,10,Norwood,27.26
92520,2019,12,9,24,22,20,Norwood,26.51
92521,2019,12,9,24,22,30,Norwood,25.530001
92522,2019,12,9,24,22,40,Norwood,26.200001
92523,2019,12,9,24,22,50,Norwood,27.620001
92524,2019,12,9,24,22,60,Norwood,26.549999
92525,2019,12,9,24,24,0,Norwood,25.530001
92526,2019,12,9,24,24,10,Norwood,27.51
92527,2019,12,9,24,24,20,Norwood,26.110001
92528,2019,12,9,24,24,30,Norwood,26.15
92529,2019,12,9,24,24,40,Norwood,26.08
92530,2019,12,9,24,24,50,Norwood,27.059999
92531,2019,12,9,24,24,60,Norwood,28.66
92532,2019,12,9,24,26,0,Norwood,28.42
92533,2019,12,9,24,26,10,Norwood,26.879999
92534,2019,12,9,24,26,20,Norwood,27.73
92535,2019,12,9,24,26,30,Norwood,27.700001
92536,2019,12,9,24,26,40,Norwood,28.280001
92537,2019,12,9,24,26,50,Norwood,26.66
92538,2019,12,9,24,26,60,Norwood,25.389999
92539,2019,12,9,24,28,0,Norwood,23.66
92540,2019,12,9,24,28,10,Norwood,24.15
92541,2019,12,9,24,28,20,Norwood,24.440001
92542,2019,12,9,24,28,30,Norwood,25.799999
92543,2019,12,9,24,28,40,Norwood,27.790001
92544,2019,12,9,24,28,50,Norwood,27.4
92545,2019,12,9,24,28,60,Norwood,27.51
92546,2019,12,9,24,30,0,Norwood,26.51
92547,2019,12,9,24,30,10,Norwood,27.700001
92548,2019,12,9,24,30,20,Norwood,28.33
92549,2019,12,9,24,30,30,Norwood,29.309999
92550,2019,12,9,24,30,40,Norwood,29.040001
92551,2019,12,9,24,30,50,Norwood,30.950001
92552,2019,12,9,24,30,60,Norwood,32.57
92553,2019,12,9,24,32,0,Norwood,34.400002
92554,2019,12,9,24,32,10,Norwood,33
92555,2019,12,9,24,32,20,Norwood,34.279999
92556,2019,12,9,24,32,30,Norwood,36.080002
92557,2019,12,9,24,32,40,Norwood,36.189999
92558,2019,12,9,24,32,50,Norwood,36.400002
92559,2019,12,9,24,32,60,Norwood,36.5
92560,2019,12,9,24,34,0,Norwood,38.299999
92561,2019,12,9,24,34,10,Norwood,37.220001
92562,2019,12,9,24,34,20,Norwood,35.439999
92563,2019,12,9,24,34,30,Norwood,37.419998
92564,2019,12,9,24,34,40,Norwood,35.599998
92565,2019,12,9,24,34,50,Norwood,35.240002
92566,2019,12,9,24,34,60,Norwood,36.529999
92567,2019,12,9,24,36,0,Norwood,36.080002
92568,2019,12,9,24,36,10,Norwood,35.639999
92569,2019,12,9,24,36,20,Norwood,36.93
92570,2019,12,9,24,36,30,Norwood,35.200001
92571,2019,12,9,24,36,40,Norwood,34.279999
92572,2019,12,9,24,36,50,Norwood,34.84
92573,2019,12,9,24,36,60,Norwood,36.48
92574,2019,12,9,24,38,0,Norwood,38.349998
92575,2019,12,9,24,38,10,Norwood,36.369999
92576,2019,12,9,24,38,20,Norwood,35.259998
92577,2019,12,9,24,38,30,Norwood,35.84
92578,2019,12,9,24,38,40,Norwood,36.93
92579,2019,12,9,24,38,50,Norwood,36.369999
92580,2019,12,9,24,38,60,Norwood,35.59
92581,2019,12,9,24,40,0,Norwood,37.330002
92582,2019,12,9,24,40,10,Norwood,35.59
92583,2019,12,9,24,40,20,Norwood,34
92584,2019,12,9,24,40,30,Norwood,32.040001
92585,2019,12,9,24,40,40,Norwood,32.66
92586,2019,12,9,24,40,50,Norwood,34.259998
92587,2019,12,9,24,40,60,Norwood,33.619999
92588,2019,12,9,24,42,0,Norwood,33.349998
92589,2019,12,9,24,42,10,Norwood,34.110001
92590,2019,12,9,24,42,20,Norwood,35.48
92591,2019,12,9,24,42,30,Norwood,34.299999
92592,2019,12,9,24,42,40,Norwood,34.349998
92593,2019,12,9,24,42,50,Norwood,34.82
92594,2019,12,9,24,42,60,Norwood,33.110001
92595,2019,12,9,24,44,0,Norwood,34.330002
92596,2019,12,9,24,44,10,Norwood,35.619999
92597,2019,12,9,24,44,20,Norwood,36.93
92598,2019,12,9,24,44,30,Norwood,35.599998
92599,2019,12,9,24,44,40,Norwood,36.57
92600,2019,12,9,24,44,50,Norwood,35.419998
92601,2019,12,9,24,44,60,Norwood,35.700001
92602,2019,12,9,24,46,0,Norwood,34.73
92603,2019,12,9,24,46,10,Norwood,35.619999
92604,2019,12,9,24,46,20,Norwood,36.619999
92605,2019,12,9,24,46,30,Norwood,35.279999
92606,2019,12,9,24,46,40,Norwood,34.419998
92607,2019,12,9,24,46,50,Norwood,36.310001
92608,2019,12,9,24,46,60,Norwood,34.509998
92609,2019,12,9,24,48,0,Norwood,33.5
92610,2019,12,9,24,48,10,Norwood,33.240002
92611,2019,12,9,24,48,20,Norwood,31.530001
92612,2019,12,9,24,48,30,Norwood,30.08
92613,2019,12,9,24,48,40,Norwood,30.24
92614,2019,12,9,24,48,50,Norwood,28.700001
92615,2019,12,9,24,48,60,Norwood,29.17
92616,2019,12,9,24,50,0,Norwood,27.280001
92617,2019,12,9,24,50,10,Norwood,28.700001
92618,2019,12,9,24,50,20,Norwood,30.620001
92619,2019,12,9,24,50,30,Norwood,32.599998
92620,2019,12,9,24,50,40,Norwood,34.330002
92621,2019,12,9,24,50,50,Norwood,33.77
92622,2019,12,9,24,50,60,Norwood,32.91
92623,2019,12,9,24,52,0,Norwood,34.5
92624,2019,12,9,24,52,10,Norwood,33.84
92625,2019,12,9,24,52,20,Norwood,35.48
92626,2019,12,9,24,52,30,Norwood,37.400002
92627,2019,12,9,24,52,40,Norwood,38.200001
92628,2019,12,9,24,52,50,Norwood,38.200001
92629,2019,12,9,24,52,60,Norwood,39.060001
92630,2019,12,9,24,54,0,Norwood,38.529999
92631,2019,12,9,24,54,10,Norwood,38.77
92632,2019,12,9,24,54,20,Norwood,38.459999
