ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,PRESSURE
70191,2033,7,11,12,32,32,Norwood,37.709999
70192,2033,7,11,12,32,64,Norwood,39.48
70193,2033,7,11,12,48,0,Norwood,38.75
70194,2033,7,11,12,48,32,Norwood,36.950001
70195,2033,7,11,12,48,64,Norwood,37.200001
70196,2033,7,11,12,64,0,Norwood,35.299999
70197,2033,7,11,12,64,32,Norwood,35.200001
70198,2033,7,11,12,64,64,Norwood,36.349998
70199,2033,7,11,16,0,0,Norwood,36.040001
70200,2033,7,11,16,0,32,Norwood,36.200001
70201,2033,7,11,16,0,64,Norwood,35.990002
70202,2033,7,11,16,16,0,Norwood,36.330002
70203,2033,7,11,16,16,32,Norwood,37.130001
70204,2033,7,11,16,16,64,Norwood,37.509998
70205,2033,7,11,16,32,0,Norwood,38.860001
70206,2033,7,11,16,32,32,Norwood,40.200001
70207,2033,7,11,16,32,64,Norwood,40.279999
70208,2033,7,11,16,48,0,Norwood,39.330002
70209,2033,7,11,16,48,32,Norwood,39.369999
70210,2033,7,11,16,48,64,Norwood,40.5
70211,2033,7,11,16,64,0,Norwood,39.5
70212,2033,7,11,16,64,32,Norwood,39.110001
70213,2033,7,11,16,64,64,Norwood,37.150002
70214,2033,7,11,20,0,0,Norwood,37.59
70215,2033,7,11,20,0,32,Norwood,37.709999
70216,2033,7,11,20,0,64,Norwood,35.82
70217,2033,7,11,20,16,0,Norwood,34.799999
70218,2033,7,11,20,16,32,Norwood,34.82
70219,2033,7,11,20,16,64,Norwood,36.459999
70220,2033,7,11,20,32,0,Norwood,35.200001
70221,2033,7,11,20,32,32,Norwood,33.419998
70222,2033,7,11,20,32,64,Norwood,33.400002
70223,2033,7,11,20,48,0,Norwood,33.299999
70224,2033,7,11,20,48,32,Norwood,32.060001
70225,2033,7,11,20,48,64,Norwood,30.389999
70226,2033,7,11,20,64,0,Norwood,28.42
70227,2033,7,11,20,64,32,Norwood,29.24
70228,2033,7,11,20,64,64,Norwood,28.200001
70229,2033,7,11,24,0,0,Norwood,29.639999
70230,2033,7,11,24,0,32,Norwood,31.48
70231,2033,7,11,24,0,64,Norwood,30.200001
70232,2033,7,11,24,16,0,Norwood,31.1
70233,2033,7,11,24,16,32,Norwood,32.169998
70234,2033,7,11,24,16,64,Norwood,32.709999
70235,2033,7,11,24,32,0,Norwood,33.419998
70236,2033,7,11,24,32,32,Norwood,34.459999
70237,2033,7,11,24,32,64,Norwood,34.200001
70238,2033,7,11,24,48,0,Norwood,32.709999
70239,2033,7,11,24,48,32,Norwood,32.040001
70240,2033,7,11,24,48,64,Norwood,31.200001
70241,2033,7,11,24,64,0,Norwood,31.66
70242,2033,7,11,24,64,32,Norwood,33.080002
70243,2033,7,11,24,64,64,Norwood,33.57
70244,2033,7,21,0,0,0,Norwood,31.73
70245,2033,7,21,0,0,32,Norwood,30.1
70246,2033,7,21,0,0,64,Norwood,28.15
70247,2033,7,21,0,16,0,Norwood,29.879999
70248,2033,7,21,0,16,32,Norwood,28.26
70249,2033,7,21,0,16,64,Norwood,27.129999
70250,2033,7,21,0,32,0,Norwood,26.530001
70251,2033,7,21,0,32,32,Norwood,26.33
70252,2033,7,21,0,32,64,Norwood,27.02
70253,2033,7,21,0,48,0,Norwood,27.280001
70254,2033,7,21,0,48,32,Norwood,26.950001
70255,2033,7,21,0,48,64,Norwood,26.219999
70256,2033,7,21,0,64,0,Norwood,24.66
70257,2033,7,21,0,64,32,Norwood,23.02
70258,2033,7,21,0,64,64,Norwood,24.969999
70259,2033,7,21,4,0,0,Norwood,26.51
70260,2033,7,21,4,0,32,Norwood,27.33
70261,2033,7,21,4,0,64,Norwood,25.84
70262,2033,7,21,4,16,0,Norwood,26.059999
70263,2033,7,21,4,16,32,Norwood,24.9
70264,2033,7,21,4,16,64,Norwood,26.459999
70265,2033,7,21,4,32,0,Norwood,25.799999
70266,2033,7,21,4,32,32,Norwood,25.440001
70267,2033,7,21,4,32,64,Norwood,23.440001
70268,2033,7,21,4,48,0,Norwood,23.73
70269,2033,7,21,4,48,32,Norwood,21.84
70270,2033,7,21,4,48,64,Norwood,23.6
70271,2033,7,21,4,64,0,Norwood,23.6
70272,2033,7,21,4,64,32,Norwood,24.549999
70273,2033,7,21,4,64,64,Norwood,25.4
70274,2033,7,21,8,0,0,Norwood,25.280001
70275,2033,7,21,8,0,32,Norwood,24.129999
70276,2033,7,21,8,0,64,Norwood,25.08
70277,2033,7,21,8,16,0,Norwood,25.879999
70278,2033,7,21,8,16,32,Norwood,27.73
70279,2033,7,21,8,16,64,Norwood,26.26
70280,2033,7,21,8,32,0,Norwood,28.040001
70281,2033,7,21,8,32,32,Norwood,27.15
70282,2033,7,21,8,32,64,Norwood,26
70283,2033,7,21,8,48,0,Norwood,26.1
70284,2033,7,21,8,48,32,Norwood,25.280001
70285,2033,7,21,8,48,64,Norwood,24.15
70286,2033,7,21,8,64,0,Norwood,22.950001
70287,2033,7,21,8,64,32,Norwood,23.110001
70288,2033,7,21,8,64,64,Norwood,22.299999
70289,2033,7,21,12,0,0,Norwood,21.190001
70290,2033,7,21,12,0,32,Norwood,20.459999
70291,2033,7,21,12,0,64,Norwood,18.530001
70292,2033,7,21,12,16,0,Norwood,18.59
70293,2033,7,21,12,16,32,Norwood,17.17
70294,2033,7,21,12,16,64,Norwood,16.6
70295,2033,7,21,12,32,0,Norwood,14.79
70296,2033,7,21,12,32,32,Norwood,12.82
70297,2033,7,21,12,32,64,Norwood,12.15
70298,2033,7,21,12,48,0,Norwood,10.95
70299,2033,7,21,12,48,32,Norwood,10.75
70300,2033,7,21,12,48,64,Norwood,12.48
70301,2033,7,21,12,64,0,Norwood,11.11
70302,2033,7,21,12,64,32,Norwood,11.77
70303,2033,7,21,12,64,64,Norwood,13.19
70304,2033,7,21,16,0,0,Norwood,12.59
70305,2033,7,21,16,0,32,Norwood,11.66
70306,2033,7,21,16,0,64,Norwood,13.5
70307,2033,7,21,16,16,0,Norwood,13.7
70308,2033,7,21,16,16,32,Norwood,14.35
70309,2033,7,21,16,16,64,Norwood,14.04
70310,2033,7,21,16,32,0,Norwood,12.17
70311,2033,7,21,16,32,32,Norwood,11.55
70312,2033,7,21,16,32,64,Norwood,11.91
70313,2033,7,21,16,48,0,Norwood,13.62
70314,2033,7,21,16,48,32,Norwood,13.37
70315,2033,7,21,16,48,64,Norwood,13.51
70316,2033,7,21,16,64,0,Norwood,14.6
70317,2033,7,21,16,64,32,Norwood,13.77
70318,2033,7,21,16,64,64,Norwood,13.99
70319,2033,7,21,20,0,0,Norwood,14.86
70320,2033,7,21,20,0,32,Norwood,13.26
70321,2033,7,21,20,0,64,Norwood,13.06
70322,2033,7,21,20,16,0,Norwood,15
70323,2033,7,21,20,16,32,Norwood,13.57
70324,2033,7,21,20,16,64,Norwood,14.37
70325,2033,7,21,20,32,0,Norwood,15.53
70326,2033,7,21,20,32,32,Norwood,15.37
70327,2033,7,21,20,32,64,Norwood,16.24
70328,2033,7,21,20,48,0,Norwood,17.99
70329,2033,7,21,20,48,32,Norwood,17.389999
70330,2033,7,21,20,48,64,Norwood,18.77
70331,2033,7,21,20,64,0,Norwood,16.84
70332,2033,7,21,20,64,32,Norwood,17.51
70333,2033,7,21,20,64,64,Norwood,17.66
70334,2033,7,21,24,0,0,Norwood,16.639999
70335,2033,7,21,24,0,32,Norwood,17.040001
70336,2033,7,21,24,0,64,Norwood,18.620001
70337,2033,7,21,24,16,0,Norwood,20.1
70338,2033,7,21,24,16,32,Norwood,18.73
70339,2033,7,21,24,16,64,Norwood,18.77
70340,2033,7,21,24,32,0,Norwood,19.219999
70341,2033,7,21,24,32,32,Norwood,20.200001
70342,2033,7,21,24,32,64,Norwood,18.700001
70343,2033,7,21,24,48,0,Norwood,19.969999
70344,2033,7,21,24,48,32,Norwood,18.4
70345,2033,7,21,24,48,64,Norwood,19.389999
70346,2033,7,21,24,64,0,Norwood,21.129999
70347,2033,7,21,24,64,32,Norwood,21.370001
70348,2033,7,21,24,64,64,Norwood,23.059999
70349,2033,7,31,0,0,0,Norwood,24.77
70350,2033,7,31,0,0,32,Norwood,26.08
70351,2033,7,31,0,0,64,Norwood,26.1
70352,2033,7,31,0,16,0,Norwood,25.33
70353,2033,7,31,0,16,32,Norwood,24.24
70354,2033,7,31,0,16,64,Norwood,24.059999
70355,2033,7,31,0,32,0,Norwood,23.299999
70356,2033,7,31,0,32,32,Norwood,21.530001
70357,2033,7,31,0,32,64,Norwood,21.4
70358,2033,7,31,0,48,0,Norwood,20.24
70359,2033,7,31,0,48,32,Norwood,20.48
70360,2033,7,31,0,48,64,Norwood,19.24
70361,2033,7,31,0,64,0,Norwood,19.15
70362,2033,7,31,0,64,32,Norwood,21.040001
70363,2033,7,31,0,64,64,Norwood,19.110001
70364,2033,7,31,4,0,0,Norwood,19.6
70365,2033,7,31,4,0,32,Norwood,18.4
70366,2033,7,31,4,0,64,Norwood,18.200001
70367,2033,7,31,4,16,0,Norwood,17.91
70368,2033,7,31,4,16,32,Norwood,17.77
70369,2033,7,31,4,16,64,Norwood,19.02
70370,2033,7,31,4,32,0,Norwood,19.799999
70371,2033,7,31,4,32,32,Norwood,21.17
70372,2033,7,31,4,32,64,Norwood,23.02
70373,2033,7,31,4,48,0,Norwood,21.530001
70374,2033,7,31,4,48,32,Norwood,20.08
70375,2033,7,31,4,48,64,Norwood,20.280001
70376,2033,7,31,4,64,0,Norwood,18.299999
70377,2033,7,31,4,64,32,Norwood,16.879999
70378,2033,7,31,4,64,64,Norwood,16.700001
70379,2033,7,31,8,0,0,Norwood,16.219999
70380,2033,7,31,8,0,32,Norwood,15.28
70381,2033,7,31,8,0,64,Norwood,13.44
70382,2033,7,31,8,16,0,Norwood,14.95
70383,2033,7,31,8,16,32,Norwood,15.99
70384,2033,7,31,8,16,64,Norwood,16.299999
70385,2033,7,31,8,32,0,Norwood,15.77
70386,2033,7,31,8,32,32,Norwood,17.440001
70387,2033,7,31,8,32,64,Norwood,16.93
70388,2033,7,31,8,48,0,Norwood,17.17
70389,2033,7,31,8,48,32,Norwood,17.91
70390,2033,7,31,8,48,64,Norwood,18.370001
70391,2033,7,31,8,64,0,Norwood,17.5
70392,2033,7,31,8,64,32,Norwood,16.08
70393,2033,7,31,8,64,64,Norwood,16.110001
70394,2033,7,31,12,0,0,Norwood,16.389999
70395,2033,7,31,12,0,32,Norwood,16.219999
70396,2033,7,31,12,0,64,Norwood,14.88
70397,2033,7,31,12,16,0,Norwood,14.91
70398,2033,7,31,12,16,32,Norwood,13.5
70399,2033,7,31,12,16,64,Norwood,12.04
70400,2033,7,31,12,32,0,Norwood,12.7
70401,2033,7,31,12,32,32,Norwood,11.5
70402,2033,7,31,12,32,64,Norwood,13.06
70403,2033,7,31,12,48,0,Norwood,11.75
70404,2033,7,31,12,48,32,Norwood,12.02
70405,2033,7,31,12,48,64,Norwood,12.08
70406,2033,7,31,12,64,0,Norwood,12.82
70407,2033,7,31,12,64,32,Norwood,13.39
70408,2033,7,31,12,64,64,Norwood,12.3
70409,2033,7,31,16,0,0,Norwood,12.7
70410,2033,7,31,16,0,32,Norwood,13.35
70411,2033,7,31,16,0,64,Norwood,13.66
70412,2033,7,31,16,16,0,Norwood,15.4
70413,2033,7,31,16,16,32,Norwood,14.28
70414,2033,7,31,16,16,64,Norwood,12.9
70415,2033,7,31,16,32,0,Norwood,12.84
70416,2033,7,31,16,32,32,Norwood,12.17
70417,2033,7,31,16,32,64,Norwood,13.42
70418,2033,7,31,16,48,0,Norwood,13.31
70419,2033,7,31,16,48,32,Norwood,12.8
70420,2033,7,31,16,48,64,Norwood,13.91
70421,2033,7,31,16,64,0,Norwood,14.77
70422,2033,7,31,16,64,32,Norwood,15.44
70423,2033,7,31,16,64,64,Norwood,16.48
70424,2033,7,31,20,0,0,Norwood,16.17
70425,2033,7,31,20,0,32,Norwood,17.26
70426,2033,7,31,20,0,64,Norwood,15.88
70427,2033,7,31,20,16,0,Norwood,14.15
70428,2033,7,31,20,16,32,Norwood,14.3
70429,2033,7,31,20,16,64,Norwood,12.3
70430,2033,7,31,20,32,0,Norwood,12.7
70431,2033,7,31,20,32,32,Norwood,14.3
70432,2033,7,31,20,32,64,Norwood,15.17
70433,2033,7,31,20,48,0,Norwood,13.91
70434,2033,7,31,20,48,32,Norwood,15.44
70435,2033,7,31,20,48,64,Norwood,14.02
70436,2033,7,31,20,64,0,Norwood,13.24
70437,2033,7,31,20,64,32,Norwood,14.88
70438,2033,7,31,20,64,64,Norwood,13.04
70439,2033,7,31,24,0,0,Norwood,13.7
70440,2033,7,31,24,0,32,Norwood,12.11
70441,2033,7,31,24,0,64,Norwood,10.75
70442,2033,7,31,24,16,0,Norwood,9.48
70443,2033,7,31,24,16,32,Norwood,8.91
70444,2033,7,31,24,16,64,Norwood,8.26
70445,2033,7,31,24,32,0,Norwood,8.26
70446,2033,7,31,24,32,32,Norwood,9.93
70447,2033,7,31,24,32,64,Norwood,10.91
70448,2033,7,31,24,48,0,Norwood,12.79
70449,2033,7,31,24,48,32,Norwood,12.15
70450,2033,7,31,24,48,64,Norwood,13.17
70451,2033,7,31,24,64,0,Norwood,15.15
70452,2033,7,31,24,64,32,Norwood,14.5
70453,2033,7,31,24,64,64,Norwood,16.42
70454,2033,8,1,0,0,0,Norwood,16.110001
70455,2033,8,1,0,0,32,Norwood,16.57
70456,2033,8,1,0,0,64,Norwood,14.71
70457,2033,8,1,0,16,0,Norwood,13.73
70458,2033,8,1,0,16,32,Norwood,12.31
70459,2033,8,1,0,16,64,Norwood,13.37
70460,2033,8,1,0,32,0,Norwood,14.42
70461,2033,8,1,0,32,32,Norwood,14.59
70462,2033,8,1,0,32,64,Norwood,13.53
70463,2033,8,1,0,48,0,Norwood,14.13
70464,2033,8,1,0,48,32,Norwood,15.55
70465,2033,8,1,0,48,64,Norwood,14.6
70466,2033,8,1,0,64,0,Norwood,14.06
70467,2033,8,1,0,64,32,Norwood,12.66
70468,2033,8,1,0,64,64,Norwood,14.22
70469,2033,8,1,4,0,0,Norwood,13.77
70470,2033,8,1,4,0,32,Norwood,12.99
70471,2033,8,1,4,0,64,Norwood,12.82
70472,2033,8,1,4,16,0,Norwood,11.97
70473,2033,8,1,4,16,32,Norwood,10.95
70474,2033,8,1,4,16,64,Norwood,10.1
70475,2033,8,1,4,32,0,Norwood,8.88
70476,2033,8,1,4,32,32,Norwood,9.04
70477,2033,8,1,4,32,64,Norwood,10.99
70478,2033,8,1,4,48,0,Norwood,12.55
70479,2033,8,1,4,48,32,Norwood,11.53
70480,2033,8,1,4,48,64,Norwood,11.13
70481,2033,8,1,4,64,0,Norwood,13.04
70482,2033,8,1,4,64,32,Norwood,14.59
70483,2033,8,1,4,64,64,Norwood,14.9
70484,2033,8,1,8,0,0,Norwood,15.75
70485,2033,8,1,8,0,32,Norwood,15.24
70486,2033,8,1,8,0,64,Norwood,13.84
70487,2033,8,1,8,16,0,Norwood,13.26
70488,2033,8,1,8,16,32,Norwood,13.53
70489,2033,8,1,8,16,64,Norwood,13.19
70490,2033,8,1,8,32,0,Norwood,14.88
70491,2033,8,1,8,32,32,Norwood,13.42
70492,2033,8,1,8,32,64,Norwood,12.97
70493,2033,8,1,8,48,0,Norwood,14.91
70494,2033,8,1,8,48,32,Norwood,15.17
70495,2033,8,1,8,48,64,Norwood,14.28
70496,2033,8,1,8,64,0,Norwood,12.53
70497,2033,8,1,8,64,32,Norwood,14.02
70498,2033,8,1,8,64,64,Norwood,12.06
70499,2033,8,1,12,0,0,Norwood,11.44
70500,2033,8,1,12,0,32,Norwood,11.57
70501,2033,8,1,12,0,64,Norwood,9.91
70502,2033,8,1,12,16,0,Norwood,10.88
70503,2033,8,1,12,16,32,Norwood,12.84
70504,2033,8,1,12,16,64,Norwood,11.02
70505,2033,8,1,12,32,0,Norwood,11.13
70506,2033,8,1,12,32,32,Norwood,11.5
70507,2033,8,1,12,32,64,Norwood,12.13
70508,2033,8,1,12,48,0,Norwood,14.1
70509,2033,8,1,12,48,32,Norwood,13.66
70510,2033,8,1,12,48,64,Norwood,14
70511,2033,8,1,12,64,0,Norwood,12.08
70512,2033,8,1,12,64,32,Norwood,11.8
70513,2033,8,1,12,64,64,Norwood,10.82
70514,2033,8,1,16,0,0,Norwood,9.2
70515,2033,8,1,16,0,32,Norwood,9.84
70516,2033,8,1,16,0,64,Norwood,11.5
70517,2033,8,1,16,16,0,Norwood,13
70518,2033,8,1,16,16,32,Norwood,11.91
70519,2033,8,1,16,16,64,Norwood,13.59
70520,2033,8,1,16,32,0,Norwood,13.3
70521,2033,8,1,16,32,32,Norwood,14.31
70522,2033,8,1,16,32,64,Norwood,14.7
70523,2033,8,1,16,48,0,Norwood,15.7
70524,2033,8,1,16,48,32,Norwood,15.08
70525,2033,8,1,16,48,64,Norwood,13.84
70526,2033,8,1,16,64,0,Norwood,15.39
70527,2033,8,1,16,64,32,Norwood,15.1
70528,2033,8,1,16,64,64,Norwood,16.709999
70529,2033,8,1,20,0,0,Norwood,15.24
70530,2033,8,1,20,0,32,Norwood,15.73
70531,2033,8,1,20,0,64,Norwood,16.15
70532,2033,8,1,20,16,0,Norwood,17.700001
70533,2033,8,1,20,16,32,Norwood,18.1
70534,2033,8,1,20,16,64,Norwood,17.459999
70535,2033,8,1,20,32,0,Norwood,18.02
70536,2033,8,1,20,32,32,Norwood,18.51
70537,2033,8,1,20,32,64,Norwood,17.15
70538,2033,8,1,20,48,0,Norwood,15.42
70539,2033,8,1,20,48,32,Norwood,16.35
70540,2033,8,1,20,48,64,Norwood,15.77
70541,2033,8,1,20,64,0,Norwood,13.77
70542,2033,8,1,20,64,32,Norwood,14.06
70543,2033,8,1,20,64,64,Norwood,14.11
70544,2033,8,1,24,0,0,Norwood,13.11
70545,2033,8,1,24,0,32,Norwood,12.82
70546,2033,8,1,24,0,64,Norwood,14.82
70547,2033,8,1,24,16,0,Norwood,13.39
70548,2033,8,1,24,16,32,Norwood,15.04
70549,2033,8,1,24,16,64,Norwood,16.84
70550,2033,8,1,24,32,0,Norwood,16.709999
70551,2033,8,1,24,32,32,Norwood,17.35
70552,2033,8,1,24,32,64,Norwood,19.08
70553,2033,8,1,24,48,0,Norwood,19.440001
70554,2033,8,1,24,48,32,Norwood,19.549999
70555,2033,8,1,24,48,64,Norwood,19.969999
70556,2033,8,1,24,64,0,Norwood,21.9
70557,2033,8,1,24,64,32,Norwood,23.200001
70558,2033,8,1,24,64,64,Norwood,24.969999
70559,2033,8,11,0,0,0,Norwood,25.190001
70560,2033,8,11,0,0,32,Norwood,26.57
70561,2033,8,11,0,0,64,Norwood,25.08
70562,2033,8,11,0,16,0,Norwood,23.17
70563,2033,8,11,0,16,32,Norwood,22.26
70564,2033,8,11,0,16,64,Norwood,20.68
70565,2033,8,11,0,32,0,Norwood,22.02
70566,2033,8,11,0,32,32,Norwood,21.5
70567,2033,8,11,0,32,64,Norwood,23.190001
70568,2033,8,11,0,48,0,Norwood,23.200001
70569,2033,8,11,0,48,32,Norwood,23.299999
70570,2033,8,11,0,48,64,Norwood,23.51
70571,2033,8,11,0,64,0,Norwood,22.200001
70572,2033,8,11,0,64,32,Norwood,22.17
70573,2033,8,11,0,64,64,Norwood,22.24
70574,2033,8,11,4,0,0,Norwood,20.68
70575,2033,8,11,4,0,32,Norwood,19
70576,2033,8,11,4,0,64,Norwood,20.66
70577,2033,8,11,4,16,0,Norwood,21.91
70578,2033,8,11,4,16,32,Norwood,23.299999
70579,2033,8,11,4,16,64,Norwood,24.57
70580,2033,8,11,4,32,0,Norwood,23.51
70581,2033,8,11,4,32,32,Norwood,25.4
70582,2033,8,11,4,32,64,Norwood,24.530001
70583,2033,8,11,4,48,0,Norwood,23.59
70584,2033,8,11,4,48,32,Norwood,24.129999
70585,2033,8,11,4,48,64,Norwood,23.99
70586,2033,8,11,4,64,0,Norwood,22.389999
70587,2033,8,11,4,64,32,Norwood,24.24
70588,2033,8,11,4,64,64,Norwood,25.389999
70589,2033,8,11,8,0,0,Norwood,26.66
70590,2033,8,11,8,0,32,Norwood,25.84
70591,2033,8,11,8,0,64,Norwood,24.459999
70592,2033,8,11,8,16,0,Norwood,23.91
70593,2033,8,11,8,16,32,Norwood,23.040001
70594,2033,8,11,8,16,64,Norwood,21.26
70595,2033,8,11,8,32,0,Norwood,21.9
70596,2033,8,11,8,32,32,Norwood,21.17
70597,2033,8,11,8,32,64,Norwood,19.84
70598,2033,8,11,8,48,0,Norwood,18.42
70599,2033,8,11,8,48,32,Norwood,18.190001
70600,2033,8,11,8,48,64,Norwood,19.530001
70601,2033,8,11,8,64,0,Norwood,18.82
70602,2033,8,11,8,64,32,Norwood,17.950001
70603,2033,8,11,8,64,64,Norwood,16.200001
70604,2033,8,11,12,0,0,Norwood,14.55
70605,2033,8,11,12,0,32,Norwood,16.549999
70606,2033,8,11,12,0,64,Norwood,14.8
70607,2033,8,11,12,16,0,Norwood,13.22
70608,2033,8,11,12,16,32,Norwood,11.26
70609,2033,8,11,12,16,64,Norwood,12.4
70610,2033,8,11,12,32,0,Norwood,12.17
70611,2033,8,11,12,32,32,Norwood,12.4
70612,2033,8,11,12,32,64,Norwood,10.79
70613,2033,8,11,12,48,0,Norwood,9.4
70614,2033,8,11,12,48,32,Norwood,9.79
70615,2033,8,11,12,48,64,Norwood,8.62
70616,2033,8,11,12,64,0,Norwood,8.22
70617,2033,8,11,12,64,32,Norwood,10
70618,2033,8,11,12,64,64,Norwood,10.11
70619,2033,8,11,16,0,0,Norwood,9.17
70620,2033,8,11,16,0,32,Norwood,8.08
70621,2033,8,11,16,0,64,Norwood,8.84
70622,2033,8,11,16,16,0,Norwood,10.48
70623,2033,8,11,16,16,32,Norwood,12.31
70624,2033,8,11,16,16,64,Norwood,14.2
70625,2033,8,11,16,32,0,Norwood,13.71
70626,2033,8,11,16,32,32,Norwood,15.57
70627,2033,8,11,16,32,64,Norwood,15.1
70628,2033,8,11,16,48,0,Norwood,16.190001
70629,2033,8,11,16,48,32,Norwood,15.77
70630,2033,8,11,16,48,64,Norwood,17.040001
70631,2033,8,11,16,64,0,Norwood,17.9
70632,2033,8,11,16,64,32,Norwood,19.5
70633,2033,8,11,16,64,64,Norwood,17.99
70634,2033,8,11,20,0,0,Norwood,16.59
70635,2033,8,11,20,0,32,Norwood,15.37
70636,2033,8,11,20,0,64,Norwood,13.51
70637,2033,8,11,20,16,0,Norwood,12.53
70638,2033,8,11,20,16,32,Norwood,14.33
70639,2033,8,11,20,16,64,Norwood,13.04
70640,2033,8,11,20,32,0,Norwood,12.97
70641,2033,8,11,20,32,32,Norwood,12.24
70642,2033,8,11,20,32,64,Norwood,10.4
70643,2033,8,11,20,48,0,Norwood,10.06
70644,2033,8,11,20,48,32,Norwood,9.2
70645,2033,8,11,20,48,64,Norwood,10.88
70646,2033,8,11,20,64,0,Norwood,10.57
70647,2033,8,11,20,64,32,Norwood,12.48
70648,2033,8,11,20,64,64,Norwood,11.53
70649,2033,8,11,24,0,0,Norwood,11.91
70650,2033,8,11,24,0,32,Norwood,10.71
70651,2033,8,11,24,0,64,Norwood,11.17
70652,2033,8,11,24,16,0,Norwood,11
70653,2033,8,11,24,16,32,Norwood,10.99
70654,2033,8,11,24,16,64,Norwood,12.19
70655,2033,8,11,24,32,0,Norwood,12.42
70656,2033,8,11,24,32,32,Norwood,12.06
70657,2033,8,11,24,32,64,Norwood,12.33
70658,2033,8,11,24,48,0,Norwood,13.66
70659,2033,8,11,24,48,32,Norwood,14.48
70660,2033,8,11,24,48,64,Norwood,15.77
70661,2033,8,11,24,64,0,Norwood,14.57
70662,2033,8,11,24,64,32,Norwood,14.7
70663,2033,8,11,24,64,64,Norwood,15
70664,2033,8,21,0,0,0,Norwood,13.11
70665,2033,8,21,0,0,32,Norwood,14.4
70666,2033,8,21,0,0,64,Norwood,15.31
70667,2033,8,21,0,16,0,Norwood,17.08
70668,2033,8,21,0,16,32,Norwood,16.059999
70669,2033,8,21,0,16,64,Norwood,17.389999
70670,2033,8,21,0,32,0,Norwood,17.280001
70671,2033,8,21,0,32,32,Norwood,18.84
70672,2033,8,21,0,32,64,Norwood,17.190001
70673,2033,8,21,0,48,0,Norwood,18.35
70674,2033,8,21,0,48,32,Norwood,17.190001
70675,2033,8,21,0,48,64,Norwood,17.040001
70676,2033,8,21,0,64,0,Norwood,15.73
70677,2033,8,21,0,64,32,Norwood,15.24
70678,2033,8,21,0,64,64,Norwood,15.99
70679,2033,8,21,4,0,0,Norwood,17.190001
70680,2033,8,21,4,0,32,Norwood,18.110001
70681,2033,8,21,4,0,64,Norwood,18.200001
70682,2033,8,21,4,16,0,Norwood,19
70683,2033,8,21,4,16,32,Norwood,17.73
70684,2033,8,21,4,16,64,Norwood,19.35
70685,2033,8,21,4,32,0,Norwood,19.24
70686,2033,8,21,4,32,32,Norwood,21.129999
70687,2033,8,21,4,32,64,Norwood,23.129999
70688,2033,8,21,4,48,0,Norwood,21.73
70689,2033,8,21,4,48,32,Norwood,22.4
70690,2033,8,21,4,48,64,Norwood,23.99
70691,2033,8,21,4,64,0,Norwood,23.35
70692,2033,8,21,4,64,32,Norwood,23.309999
70693,2033,8,21,4,64,64,Norwood,23.33
70694,2033,8,21,8,0,0,Norwood,22
70695,2033,8,21,8,0,32,Norwood,22.799999
70696,2033,8,21,8,0,64,Norwood,23.6
70697,2033,8,21,8,16,0,Norwood,24.280001
70698,2033,8,21,8,16,32,Norwood,23
70699,2033,8,21,8,16,64,Norwood,22.02
70700,2033,8,21,8,32,0,Norwood,20.280001
70701,2033,8,21,8,32,32,Norwood,21.799999
70702,2033,8,21,8,32,64,Norwood,21.73
70703,2033,8,21,8,48,0,Norwood,22.6
70704,2033,8,21,8,48,32,Norwood,21.280001
70705,2033,8,21,8,48,64,Norwood,19.280001
70706,2033,8,21,8,64,0,Norwood,19.389999
70707,2033,8,21,8,64,32,Norwood,20.280001
70708,2033,8,21,8,64,64,Norwood,20.389999
70709,2033,8,21,12,0,0,Norwood,20.700001
70710,2033,8,21,12,0,32,Norwood,22.110001
70711,2033,8,21,12,0,64,Norwood,21.440001
70712,2033,8,21,12,16,0,Norwood,22.620001
70713,2033,8,21,12,16,32,Norwood,24.35
70714,2033,8,21,12,16,64,Norwood,23.389999
70715,2033,8,21,12,32,0,Norwood,23.200001
70716,2033,8,21,12,32,32,Norwood,22.15
70717,2033,8,21,12,32,64,Norwood,21.059999
70718,2033,8,21,12,48,0,Norwood,20.389999
70719,2033,8,21,12,48,32,Norwood,21.309999
70720,2033,8,21,12,48,64,Norwood,22.129999
70721,2033,8,21,12,64,0,Norwood,22.879999
70722,2033,8,21,12,64,32,Norwood,22.51
70723,2033,8,21,12,64,64,Norwood,22.75
70724,2033,8,21,16,0,0,Norwood,21.17
70725,2033,8,21,16,0,32,Norwood,19.51
70726,2033,8,21,16,0,64,Norwood,19.860001
70727,2033,8,21,16,16,0,Norwood,18.08
70728,2033,8,21,16,16,32,Norwood,18.77
70729,2033,8,21,16,16,64,Norwood,20.219999
70730,2033,8,21,16,32,0,Norwood,21.059999
70731,2033,8,21,16,32,32,Norwood,21
70732,2033,8,21,16,32,64,Norwood,19.309999
70733,2033,8,21,16,48,0,Norwood,19.4
70734,2033,8,21,16,48,32,Norwood,20.200001
70735,2033,8,21,16,48,64,Norwood,20.99
70736,2033,8,21,16,64,0,Norwood,19
70737,2033,8,21,16,64,32,Norwood,18.190001
70738,2033,8,21,16,64,64,Norwood,18.459999
70739,2033,8,21,20,0,0,Norwood,17.93
70740,2033,8,21,20,0,32,Norwood,16.280001
70741,2033,8,21,20,0,64,Norwood,16.309999
70742,2033,8,21,20,16,0,Norwood,15.15
