ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,PRECIPITATION
7483,2019,10,3,24,60,0,Norwood,19.950001
7484,2019,10,3,24,60,20,Norwood,19.59
7485,2019,10,3,24,60,40,Norwood,19.799999
7486,2019,10,3,24,60,60,Norwood,18.059999
7487,2019,10,4,0,0,0,Norwood,17.879999
7488,2019,10,4,0,0,20,Norwood,19.790001
7489,2019,10,4,0,0,40,Norwood,18.84
7490,2019,10,4,0,0,60,Norwood,16.969999
7491,2019,10,4,0,30,0,Norwood,17.709999
7492,2019,10,4,0,30,20,Norwood,18.950001
7493,2019,10,4,0,30,40,Norwood,18.190001
7494,2019,10,4,0,30,60,Norwood,18.969999
7495,2019,10,4,0,60,0,Norwood,17.42
7496,2019,10,4,0,60,20,Norwood,18.530001
7497,2019,10,4,0,60,40,Norwood,19.459999
7498,2019,10,4,0,60,60,Norwood,19.440001
7499,2019,10,4,2,0,0,Norwood,19.33
7500,2019,10,4,2,0,20,Norwood,18.99
7501,2019,10,4,2,0,40,Norwood,19.799999
7502,2019,10,4,2,0,60,Norwood,20.950001
7503,2019,10,4,2,30,0,Norwood,22.530001
7504,2019,10,4,2,30,20,Norwood,23.66
7505,2019,10,4,2,30,40,Norwood,23.99
7506,2019,10,4,2,30,60,Norwood,25.42
7507,2019,10,4,2,60,0,Norwood,26.530001
7508,2019,10,4,2,60,20,Norwood,26.82
7509,2019,10,4,2,60,40,Norwood,27.219999
7510,2019,10,4,2,60,60,Norwood,27.200001
7511,2019,10,4,4,0,0,Norwood,26.51
7512,2019,10,4,4,0,20,Norwood,26.280001
7513,2019,10,4,4,0,40,Norwood,27.9
7514,2019,10,4,4,0,60,Norwood,28.02
7515,2019,10,4,4,30,0,Norwood,26.4
7516,2019,10,4,4,30,20,Norwood,28.33
7517,2019,10,4,4,30,40,Norwood,27.84
7518,2019,10,4,4,30,60,Norwood,26.59
7519,2019,10,4,4,60,0,Norwood,25.549999
7520,2019,10,4,4,60,20,Norwood,23.879999
7521,2019,10,4,4,60,40,Norwood,22.219999
7522,2019,10,4,4,60,60,Norwood,23.35
7523,2019,10,4,6,0,0,Norwood,23.459999
7524,2019,10,4,6,0,20,Norwood,23.91
7525,2019,10,4,6,0,40,Norwood,24.82
7526,2019,10,4,6,0,60,Norwood,24.6
7527,2019,10,4,6,30,0,Norwood,25.91
7528,2019,10,4,6,30,20,Norwood,25.440001
7529,2019,10,4,6,30,40,Norwood,27.15
7530,2019,10,4,6,30,60,Norwood,27.059999
7531,2019,10,4,6,60,0,Norwood,28.08
7532,2019,10,4,6,60,20,Norwood,27.879999
7533,2019,10,4,6,60,40,Norwood,27.08
7534,2019,10,4,6,60,60,Norwood,27.33
7535,2019,10,4,8,0,0,Norwood,25.75
7536,2019,10,4,8,0,20,Norwood,27.530001
7537,2019,10,4,8,0,40,Norwood,27.66
7538,2019,10,4,8,0,60,Norwood,29.5
7539,2019,10,4,8,30,0,Norwood,29.6
7540,2019,10,4,8,30,20,Norwood,30.969999
7541,2019,10,4,8,30,40,Norwood,31.459999
7542,2019,10,4,8,30,60,Norwood,33.220001
7543,2019,10,4,8,60,0,Norwood,32.880001
7544,2019,10,4,8,60,20,Norwood,33.57
7545,2019,10,4,8,60,40,Norwood,32.419998
7546,2019,10,4,8,60,60,Norwood,32.099998
7547,2019,10,4,10,0,0,Norwood,32.990002
7548,2019,10,4,10,0,20,Norwood,31.77
7549,2019,10,4,10,0,40,Norwood,31.4
7550,2019,10,4,10,0,60,Norwood,30.5
7551,2019,10,4,10,30,0,Norwood,30.040001
7552,2019,10,4,10,30,20,Norwood,28.93
7553,2019,10,4,10,30,40,Norwood,30.51
7554,2019,10,4,10,30,60,Norwood,30.73
7555,2019,10,4,10,60,0,Norwood,32.57
7556,2019,10,4,10,60,20,Norwood,30.99
7557,2019,10,4,10,60,40,Norwood,31.5
7558,2019,10,4,10,60,60,Norwood,32.080002
7559,2019,10,4,12,0,0,Norwood,31.9
7560,2019,10,4,12,0,20,Norwood,30.26
7561,2019,10,4,12,0,40,Norwood,32.080002
7562,2019,10,4,12,0,60,Norwood,30.969999
7563,2019,10,4,12,30,0,Norwood,29.48
7564,2019,10,4,12,30,20,Norwood,29.75
7565,2019,10,4,12,30,40,Norwood,29.5
7566,2019,10,4,12,30,60,Norwood,31.02
7567,2019,10,4,12,60,0,Norwood,31.24
7568,2019,10,4,12,60,20,Norwood,32.310001
7569,2019,10,4,12,60,40,Norwood,33.130001
7570,2019,10,4,12,60,60,Norwood,33.459999
7571,2019,10,4,14,0,0,Norwood,34.66
7572,2019,10,4,14,0,20,Norwood,35.150002
7573,2019,10,4,14,0,40,Norwood,36.200001
7574,2019,10,4,14,0,60,Norwood,34.599998
7575,2019,10,4,14,30,0,Norwood,36.529999
7576,2019,10,4,14,30,20,Norwood,38.439999
7577,2019,10,4,14,30,40,Norwood,36.549999
7578,2019,10,4,14,30,60,Norwood,34.75
7579,2019,10,4,14,60,0,Norwood,35.330002
7580,2019,10,4,14,60,20,Norwood,36.950001
7581,2019,10,4,14,60,40,Norwood,37.349998
7582,2019,10,4,14,60,60,Norwood,39.150002
7583,2019,10,4,16,0,0,Norwood,40.529999
7584,2019,10,4,16,0,20,Norwood,38.880001
7585,2019,10,4,16,0,40,Norwood,38.59
7586,2019,10,4,16,0,60,Norwood,40.459999
7587,2019,10,4,16,30,0,Norwood,39.240002
7588,2019,10,4,16,30,20,Norwood,39.84
7589,2019,10,4,16,30,40,Norwood,39.73
7590,2019,10,4,16,30,60,Norwood,39.369999
7591,2019,10,4,16,60,0,Norwood,38.529999
7592,2019,10,4,16,60,20,Norwood,38.150002
7593,2019,10,4,16,60,40,Norwood,36.310001
7594,2019,10,4,16,60,60,Norwood,36.68
7595,2019,10,4,18,0,0,Norwood,37.66
7596,2019,10,4,18,0,20,Norwood,35.880001
7597,2019,10,4,18,0,40,Norwood,36.66
7598,2019,10,4,18,0,60,Norwood,36.060001
7599,2019,10,4,18,30,0,Norwood,34.330002
7600,2019,10,4,18,30,20,Norwood,33.459999
7601,2019,10,4,18,30,40,Norwood,31.549999
7602,2019,10,4,18,30,60,Norwood,30.59
7603,2019,10,4,18,60,0,Norwood,29.77
7604,2019,10,4,18,60,20,Norwood,30.57
7605,2019,10,4,18,60,40,Norwood,29.040001
7606,2019,10,4,18,60,60,Norwood,29.68
7607,2019,10,4,20,0,0,Norwood,31.6
7608,2019,10,4,20,0,20,Norwood,29.73
7609,2019,10,4,20,0,40,Norwood,28.700001
7610,2019,10,4,20,0,60,Norwood,30.389999
7611,2019,10,4,20,30,0,Norwood,28.84
7612,2019,10,4,20,30,20,Norwood,27.299999
7613,2019,10,4,20,30,40,Norwood,26.200001
7614,2019,10,4,20,30,60,Norwood,26.440001
7615,2019,10,4,20,60,0,Norwood,28.08
7616,2019,10,4,20,60,20,Norwood,27.059999
7617,2019,10,4,20,60,40,Norwood,27.73
7618,2019,10,4,20,60,60,Norwood,27.370001
7619,2019,10,4,22,0,0,Norwood,27.57
7620,2019,10,4,22,0,20,Norwood,28.99
7621,2019,10,4,22,0,40,Norwood,28.129999
7622,2019,10,4,22,0,60,Norwood,26.280001
7623,2019,10,4,22,30,0,Norwood,26.26
7624,2019,10,4,22,30,20,Norwood,27.700001
7625,2019,10,4,22,30,40,Norwood,27.309999
7626,2019,10,4,22,30,60,Norwood,26.57
7627,2019,10,4,22,60,0,Norwood,26.299999
7628,2019,10,4,22,60,20,Norwood,25.389999
7629,2019,10,4,22,60,40,Norwood,27.219999
7630,2019,10,4,22,60,60,Norwood,25.950001
7631,2019,10,4,24,0,0,Norwood,25.879999
7632,2019,10,4,24,0,20,Norwood,26.26
7633,2019,10,4,24,0,40,Norwood,26.33
7634,2019,10,4,24,0,60,Norwood,26.530001
7635,2019,10,4,24,30,0,Norwood,24.93
7636,2019,10,4,24,30,20,Norwood,26.5
7637,2019,10,4,24,30,40,Norwood,26.84
7638,2019,10,4,24,30,60,Norwood,25.08
7639,2019,10,4,24,60,0,Norwood,25
7640,2019,10,4,24,60,20,Norwood,26.299999
7641,2019,10,4,24,60,40,Norwood,27.040001
7642,2019,10,4,24,60,60,Norwood,25.059999
7643,2019,10,5,0,0,0,Norwood,25.280001
7644,2019,10,5,0,0,20,Norwood,24.66
7645,2019,10,5,0,0,40,Norwood,23.549999
7646,2019,10,5,0,0,60,Norwood,25.309999
7647,2019,10,5,0,30,0,Norwood,26.51
7648,2019,10,5,0,30,20,Norwood,25.99
7649,2019,10,5,0,30,40,Norwood,24.6
7650,2019,10,5,0,30,60,Norwood,22.879999
7651,2019,10,5,0,60,0,Norwood,21.879999
7652,2019,10,5,0,60,20,Norwood,20.860001
7653,2019,10,5,0,60,40,Norwood,20.459999
7654,2019,10,5,0,60,60,Norwood,21.6
7655,2019,10,5,2,0,0,Norwood,23.389999
7656,2019,10,5,2,0,20,Norwood,25.309999
7657,2019,10,5,2,0,40,Norwood,24.530001
7658,2019,10,5,2,0,60,Norwood,26.459999
7659,2019,10,5,2,30,0,Norwood,26.93
7660,2019,10,5,2,30,20,Norwood,26.389999
7661,2019,10,5,2,30,40,Norwood,25.99
7662,2019,10,5,2,30,60,Norwood,25.68
7663,2019,10,5,2,60,0,Norwood,26.950001
7664,2019,10,5,2,60,20,Norwood,27.84
7665,2019,10,5,2,60,40,Norwood,29.35
7666,2019,10,5,2,60,60,Norwood,30.5
7667,2019,10,5,4,0,0,Norwood,32.349998
7668,2019,10,5,4,0,20,Norwood,31.370001
7669,2019,10,5,4,0,40,Norwood,32.400002
7670,2019,10,5,4,0,60,Norwood,33.619999
7671,2019,10,5,4,30,0,Norwood,33.189999
7672,2019,10,5,4,30,20,Norwood,32.419998
7673,2019,10,5,4,30,40,Norwood,32.110001
7674,2019,10,5,4,30,60,Norwood,33.93
7675,2019,10,5,4,60,0,Norwood,32.310001
7676,2019,10,5,4,60,20,Norwood,30.59
7677,2019,10,5,4,60,40,Norwood,29.82
7678,2019,10,5,4,60,60,Norwood,31.26
7679,2019,10,5,6,0,0,Norwood,30.93
7680,2019,10,5,6,0,20,Norwood,29.93
7681,2019,10,5,6,0,40,Norwood,31.200001
7682,2019,10,5,6,0,60,Norwood,29.33
7683,2019,10,5,6,30,0,Norwood,30.26
7684,2019,10,5,6,30,20,Norwood,30.5
7685,2019,10,5,6,30,40,Norwood,31.950001
7686,2019,10,5,6,30,60,Norwood,30.57
7687,2019,10,5,6,60,0,Norwood,30.040001
7688,2019,10,5,6,60,20,Norwood,28.42
7689,2019,10,5,6,60,40,Norwood,27.84
7690,2019,10,5,6,60,60,Norwood,26.4
7691,2019,10,5,8,0,0,Norwood,27.440001
7692,2019,10,5,8,0,20,Norwood,28.51
7693,2019,10,5,8,0,40,Norwood,29.24
7694,2019,10,5,8,0,60,Norwood,30.200001
7695,2019,10,5,8,30,0,Norwood,31.59
7696,2019,10,5,8,30,20,Norwood,32.310001
7697,2019,10,5,8,30,40,Norwood,31.530001
7698,2019,10,5,8,30,60,Norwood,30.790001
7699,2019,10,5,8,60,0,Norwood,32.099998
7700,2019,10,5,8,60,20,Norwood,33.279999
7701,2019,10,5,8,60,40,Norwood,35.080002
7702,2019,10,5,8,60,60,Norwood,34.48
7703,2019,10,5,10,0,0,Norwood,35.48
7704,2019,10,5,10,0,20,Norwood,35.990002
7705,2019,10,5,10,0,40,Norwood,34.48
7706,2019,10,5,10,0,60,Norwood,33.73
7707,2019,10,5,10,30,0,Norwood,32.060001
7708,2019,10,5,10,30,20,Norwood,31.530001
7709,2019,10,5,10,30,40,Norwood,30.68
7710,2019,10,5,10,30,60,Norwood,32.259998
7711,2019,10,5,10,60,0,Norwood,31.51
7712,2019,10,5,10,60,20,Norwood,31.77
7713,2019,10,5,10,60,40,Norwood,30.129999
7714,2019,10,5,10,60,60,Norwood,28.57
7715,2019,10,5,12,0,0,Norwood,29.26
7716,2019,10,5,12,0,20,Norwood,29.57
7717,2019,10,5,12,0,40,Norwood,28.6
7718,2019,10,5,12,0,60,Norwood,29.51
7719,2019,10,5,12,30,0,Norwood,30.299999
7720,2019,10,5,12,30,20,Norwood,28.99
7721,2019,10,5,12,30,40,Norwood,28.440001
7722,2019,10,5,12,30,60,Norwood,28.299999
7723,2019,10,5,12,60,0,Norwood,29.110001
7724,2019,10,5,12,60,20,Norwood,30.42
7725,2019,10,5,12,60,40,Norwood,28.799999
7726,2019,10,5,12,60,60,Norwood,29.879999
7727,2019,10,5,14,0,0,Norwood,29.879999
7728,2019,10,5,14,0,20,Norwood,28.68
7729,2019,10,5,14,0,40,Norwood,29.040001
7730,2019,10,5,14,0,60,Norwood,30.299999
7731,2019,10,5,14,30,0,Norwood,30.040001
7732,2019,10,5,14,30,20,Norwood,30.389999
7733,2019,10,5,14,30,40,Norwood,30.17
7734,2019,10,5,14,30,60,Norwood,30.110001
7735,2019,10,5,14,60,0,Norwood,29.200001
7736,2019,10,5,14,60,20,Norwood,30.6
7737,2019,10,5,14,60,40,Norwood,32.5
7738,2019,10,5,14,60,60,Norwood,33.900002
7739,2019,10,5,16,0,0,Norwood,35.419998
7740,2019,10,5,16,0,20,Norwood,36.48
7741,2019,10,5,16,0,40,Norwood,37.189999
7742,2019,10,5,16,0,60,Norwood,37.369999
7743,2019,10,5,16,30,0,Norwood,36.59
7744,2019,10,5,16,30,20,Norwood,35.619999
7745,2019,10,5,16,30,40,Norwood,33.709999
7746,2019,10,5,16,30,60,Norwood,34.040001
7747,2019,10,5,16,60,0,Norwood,34.57
7748,2019,10,5,16,60,20,Norwood,33.950001
7749,2019,10,5,16,60,40,Norwood,34.080002
7750,2019,10,5,16,60,60,Norwood,35.549999
7751,2019,10,5,18,0,0,Norwood,36.279999
7752,2019,10,5,18,0,20,Norwood,37.77
7753,2019,10,5,18,0,40,Norwood,38.599998
7754,2019,10,5,18,0,60,Norwood,36.950001
7755,2019,10,5,18,30,0,Norwood,35.310001
7756,2019,10,5,18,30,20,Norwood,34.189999
7757,2019,10,5,18,30,40,Norwood,32.880001
7758,2019,10,5,18,30,60,Norwood,34.57
7759,2019,10,5,18,60,0,Norwood,33.48
7760,2019,10,5,18,60,20,Norwood,34.66
7761,2019,10,5,18,60,40,Norwood,36.389999
7762,2019,10,5,18,60,60,Norwood,34.57
7763,2019,10,5,20,0,0,Norwood,35.310001
7764,2019,10,5,20,0,20,Norwood,36.150002
7765,2019,10,5,20,0,40,Norwood,36.84
7766,2019,10,5,20,0,60,Norwood,36.549999
7767,2019,10,5,20,30,0,Norwood,36.5
7768,2019,10,5,20,30,20,Norwood,36.459999
7769,2019,10,5,20,30,40,Norwood,35.77
7770,2019,10,5,20,30,60,Norwood,36.080002
7771,2019,10,5,20,60,0,Norwood,36.220001
7772,2019,10,5,20,60,20,Norwood,35.5
7773,2019,10,5,20,60,40,Norwood,34.200001
7774,2019,10,5,20,60,60,Norwood,33.439999
7775,2019,10,5,22,0,0,Norwood,31.6
7776,2019,10,5,22,0,20,Norwood,33.310001
7777,2019,10,5,22,0,40,Norwood,33
7778,2019,10,5,22,0,60,Norwood,33.57
7779,2019,10,5,22,30,0,Norwood,34.389999
7780,2019,10,5,22,30,20,Norwood,36.220001
7781,2019,10,5,22,30,40,Norwood,37.799999
7782,2019,10,5,22,30,60,Norwood,37.799999
7783,2019,10,5,22,60,0,Norwood,36
7784,2019,10,5,22,60,20,Norwood,38
7785,2019,10,5,22,60,40,Norwood,37.970001
7786,2019,10,5,22,60,60,Norwood,38.57
7787,2019,10,5,24,0,0,Norwood,37.91
7788,2019,10,5,24,0,20,Norwood,37.080002
7789,2019,10,5,24,0,40,Norwood,36.02
7790,2019,10,5,24,0,60,Norwood,37.66
7791,2019,10,5,24,30,0,Norwood,37.799999
7792,2019,10,5,24,30,20,Norwood,38.48
7793,2019,10,5,24,30,40,Norwood,36.59
7794,2019,10,5,24,30,60,Norwood,36.439999
7795,2019,10,5,24,60,0,Norwood,35.400002
7796,2019,10,5,24,60,20,Norwood,35.700001
7797,2019,10,5,24,60,40,Norwood,36.5
7798,2019,10,5,24,60,60,Norwood,37.59
7799,2019,10,6,0,0,0,Norwood,37.220001
7800,2019,10,6,0,0,20,Norwood,36.529999
7801,2019,10,6,0,0,40,Norwood,38.02
7802,2019,10,6,0,0,60,Norwood,38.529999
7803,2019,10,6,0,30,0,Norwood,37.48
7804,2019,10,6,0,30,20,Norwood,36.130001
7805,2019,10,6,0,30,40,Norwood,35.369999
7806,2019,10,6,0,30,60,Norwood,34.990002
7807,2019,10,6,0,60,0,Norwood,33.57
7808,2019,10,6,0,60,20,Norwood,32.549999
7809,2019,10,6,0,60,40,Norwood,30.969999
7810,2019,10,6,0,60,60,Norwood,29.040001
7811,2019,10,6,2,0,0,Norwood,29.440001
7812,2019,10,6,2,0,20,Norwood,30.6
7813,2019,10,6,2,0,40,Norwood,32.59
7814,2019,10,6,2,0,60,Norwood,30.799999
7815,2019,10,6,2,30,0,Norwood,31.51
7816,2019,10,6,2,30,20,Norwood,33.509998
7817,2019,10,6,2,30,40,Norwood,32.48
7818,2019,10,6,2,30,60,Norwood,32.73
7819,2019,10,6,2,60,0,Norwood,32.330002
7820,2019,10,6,2,60,20,Norwood,31.389999
7821,2019,10,6,2,60,40,Norwood,29.440001
7822,2019,10,6,2,60,60,Norwood,28.040001
7823,2019,10,6,4,0,0,Norwood,29.4
7824,2019,10,6,4,0,20,Norwood,28.950001
7825,2019,10,6,4,0,40,Norwood,28.530001
7826,2019,10,6,4,0,60,Norwood,29.26
7827,2019,10,6,4,30,0,Norwood,28.059999
7828,2019,10,6,4,30,20,Norwood,29.549999
7829,2019,10,6,4,30,40,Norwood,30.73
7830,2019,10,6,4,30,60,Norwood,30.33
7831,2019,10,6,4,60,0,Norwood,32.189999
7832,2019,10,6,4,60,20,Norwood,31.35
7833,2019,10,6,4,60,40,Norwood,32.619999
7834,2019,10,6,4,60,60,Norwood,33.77
7835,2019,10,6,6,0,0,Norwood,33.299999
7836,2019,10,6,6,0,20,Norwood,34.599998
7837,2019,10,6,6,0,40,Norwood,32.790001
7838,2019,10,6,6,0,60,Norwood,30.82
7839,2019,10,6,6,30,0,Norwood,30.299999
7840,2019,10,6,6,30,20,Norwood,29.620001
7841,2019,10,6,6,30,40,Norwood,29.700001
7842,2019,10,6,6,30,60,Norwood,31.57
7843,2019,10,6,6,60,0,Norwood,32.799999
7844,2019,10,6,6,60,20,Norwood,34.040001
7845,2019,10,6,6,60,40,Norwood,33.990002
7846,2019,10,6,6,60,60,Norwood,33.369999
7847,2019,10,6,8,0,0,Norwood,32.619999
7848,2019,10,6,8,0,20,Norwood,32.709999
7849,2019,10,6,8,0,40,Norwood,32.599998
7850,2019,10,6,8,0,60,Norwood,32.169998
7851,2019,10,6,8,30,0,Norwood,33.240002
7852,2019,10,6,8,30,20,Norwood,33.509998
7853,2019,10,6,8,30,40,Norwood,32.150002
7854,2019,10,6,8,30,60,Norwood,33.5
7855,2019,10,6,8,60,0,Norwood,34.369999
7856,2019,10,6,8,60,20,Norwood,36.330002
7857,2019,10,6,8,60,40,Norwood,36.91
7858,2019,10,6,8,60,60,Norwood,38.82
7859,2019,10,6,10,0,0,Norwood,39.02
7860,2019,10,6,10,0,20,Norwood,37.66
7861,2019,10,6,10,0,40,Norwood,37.73
7862,2019,10,6,10,0,60,Norwood,36.169998
7863,2019,10,6,10,30,0,Norwood,36.310001
7864,2019,10,6,10,30,20,Norwood,37.299999
7865,2019,10,6,10,30,40,Norwood,37.330002
7866,2019,10,6,10,30,60,Norwood,36.990002
7867,2019,10,6,10,60,0,Norwood,35.110001
7868,2019,10,6,10,60,20,Norwood,34.330002
7869,2019,10,6,10,60,40,Norwood,32.5
7870,2019,10,6,10,60,60,Norwood,34.279999
7871,2019,10,6,12,0,0,Norwood,32.48
7872,2019,10,6,12,0,20,Norwood,34.310001
7873,2019,10,6,12,0,40,Norwood,35.220001
7874,2019,10,6,12,0,60,Norwood,35.130001
7875,2019,10,6,12,30,0,Norwood,35
7876,2019,10,6,12,30,20,Norwood,36.619999
7877,2019,10,6,12,30,40,Norwood,37.349998
7878,2019,10,6,12,30,60,Norwood,39.220001
7879,2019,10,6,12,60,0,Norwood,37.459999
7880,2019,10,6,12,60,20,Norwood,38.099998
7881,2019,10,6,12,60,40,Norwood,38.439999
7882,2019,10,6,12,60,60,Norwood,39.240002
7883,2019,10,6,14,0,0,Norwood,40.349998
7884,2019,10,6,14,0,20,Norwood,38.77
7885,2019,10,6,14,0,40,Norwood,36.82
7886,2019,10,6,14,0,60,Norwood,37.110001
7887,2019,10,6,14,30,0,Norwood,36.259998
7888,2019,10,6,14,30,20,Norwood,34.66
7889,2019,10,6,14,30,40,Norwood,36.240002
7890,2019,10,6,14,30,60,Norwood,37.5
7891,2019,10,6,14,60,0,Norwood,35.77
7892,2019,10,6,14,60,20,Norwood,35.59
7893,2019,10,6,14,60,40,Norwood,36.59
7894,2019,10,6,14,60,60,Norwood,35.439999
7895,2019,10,6,16,0,0,Norwood,33.73
7896,2019,10,6,16,0,20,Norwood,34.950001
7897,2019,10,6,16,0,40,Norwood,33.84
7898,2019,10,6,16,0,60,Norwood,35.200001
7899,2019,10,6,16,30,0,Norwood,36.68
7900,2019,10,6,16,30,20,Norwood,38.66
7901,2019,10,6,16,30,40,Norwood,38.950001
7902,2019,10,6,16,30,60,Norwood,38.790001
7903,2019,10,6,16,60,0,Norwood,39.040001
7904,2019,10,6,16,60,20,Norwood,37.189999
7905,2019,10,6,16,60,40,Norwood,38.93
7906,2019,10,6,16,60,60,Norwood,38.66
7907,2019,10,6,18,0,0,Norwood,36.970001
7908,2019,10,6,18,0,20,Norwood,35.639999
7909,2019,10,6,18,0,40,Norwood,35.040001
7910,2019,10,6,18,0,60,Norwood,36.240002
7911,2019,10,6,18,30,0,Norwood,34.990002
7912,2019,10,6,18,30,20,Norwood,35.549999
7913,2019,10,6,18,30,40,Norwood,34.130001
7914,2019,10,6,18,30,60,Norwood,32.5
7915,2019,10,6,18,60,0,Norwood,33.150002
7916,2019,10,6,18,60,20,Norwood,32.880001
7917,2019,10,6,18,60,40,Norwood,31.200001
7918,2019,10,6,18,60,60,Norwood,30.440001
7919,2019,10,6,20,0,0,Norwood,30.59
7920,2019,10,6,20,0,20,Norwood,30.200001
7921,2019,10,6,20,0,40,Norwood,31.639999
7922,2019,10,6,20,0,60,Norwood,31.84
7923,2019,10,6,20,30,0,Norwood,31.700001
7924,2019,10,6,20,30,20,Norwood,31.48
7925,2019,10,6,20,30,40,Norwood,29.790001
7926,2019,10,6,20,30,60,Norwood,30.440001
7927,2019,10,6,20,60,0,Norwood,29.84
7928,2019,10,6,20,60,20,Norwood,28
7929,2019,10,6,20,60,40,Norwood,26.620001
7930,2019,10,6,20,60,60,Norwood,24.66
7931,2019,10,6,22,0,0,Norwood,24.440001
7932,2019,10,6,22,0,20,Norwood,24.91
7933,2019,10,6,22,0,40,Norwood,26.440001
7934,2019,10,6,22,0,60,Norwood,26.440001
7935,2019,10,6,22,30,0,Norwood,26.370001
7936,2019,10,6,22,30,20,Norwood,24.82
7937,2019,10,6,22,30,40,Norwood,23.219999
7938,2019,10,6,22,30,60,Norwood,25
7939,2019,10,6,22,60,0,Norwood,24.620001
7940,2019,10,6,22,60,20,Norwood,25.9
7941,2019,10,6,22,60,40,Norwood,24.42
7942,2019,10,6,22,60,60,Norwood,25.42
7943,2019,10,6,24,0,0,Norwood,25.24
7944,2019,10,6,24,0,20,Norwood,24.459999
7945,2019,10,6,24,0,40,Norwood,22.99
7946,2019,10,6,24,0,60,Norwood,24.190001
7947,2019,10,6,24,30,0,Norwood,23.48
7948,2019,10,6,24,30,20,Norwood,24.35
7949,2019,10,6,24,30,40,Norwood,23.93
7950,2019,10,6,24,30,60,Norwood,23.879999
7951,2019,10,6,24,60,0,Norwood,22.389999
7952,2019,10,6,24,60,20,Norwood,21.879999
7953,2019,10,6,24,60,40,Norwood,21.059999
7954,2019,10,6,24,60,60,Norwood,22.190001
7955,2019,10,7,0,0,0,Norwood,20.51
7956,2019,10,7,0,0,20,Norwood,20.99
7957,2019,10,7,0,0,40,Norwood,22.879999
7958,2019,10,7,0,0,60,Norwood,23.42
7959,2019,10,7,0,30,0,Norwood,24.02
7960,2019,10,7,0,30,20,Norwood,26
7961,2019,10,7,0,30,40,Norwood,27.620001
7962,2019,10,7,0,30,60,Norwood,29.33
7963,2019,10,7,0,60,0,Norwood,27.5
7964,2019,10,7,0,60,20,Norwood,26.99
7965,2019,10,7,0,60,40,Norwood,25.84
7966,2019,10,7,0,60,60,Norwood,25.48
7967,2019,10,7,2,0,0,Norwood,25.48
7968,2019,10,7,2,0,20,Norwood,24.860001
7969,2019,10,7,2,0,40,Norwood,25.33
7970,2019,10,7,2,0,60,Norwood,26.26
7971,2019,10,7,2,30,0,Norwood,25.950001
7972,2019,10,7,2,30,20,Norwood,26.93
7973,2019,10,7,2,30,40,Norwood,26.530001
7974,2019,10,7,2,30,60,Norwood,28.370001
7975,2019,10,7,2,60,0,Norwood,26.950001
7976,2019,10,7,2,60,20,Norwood,27.440001
7977,2019,10,7,2,60,40,Norwood,27.950001
7978,2019,10,7,2,60,60,Norwood,25.950001
7979,2019,10,7,4,0,0,Norwood,24.190001
7980,2019,10,7,4,0,20,Norwood,23.059999
7981,2019,10,7,4,0,40,Norwood,21.639999
7982,2019,10,7,4,0,60,Norwood,20.389999
7983,2019,10,7,4,30,0,Norwood,20.4
7984,2019,10,7,4,30,20,Norwood,20.370001
7985,2019,10,7,4,30,40,Norwood,18.73
7986,2019,10,7,4,30,60,Norwood,18.200001
7987,2019,10,7,4,60,0,Norwood,18.57
7988,2019,10,7,4,60,20,Norwood,18.309999
7989,2019,10,7,4,60,40,Norwood,16.549999
7990,2019,10,7,4,60,60,Norwood,17.15
7991,2019,10,7,6,0,0,Norwood,17.5
7992,2019,10,7,6,0,20,Norwood,18.42
7993,2019,10,7,6,0,40,Norwood,19.59
7994,2019,10,7,6,0,60,Norwood,18.35
7995,2019,10,7,6,30,0,Norwood,17.530001
7996,2019,10,7,6,30,20,Norwood,18.91
7997,2019,10,7,6,30,40,Norwood,20.4
7998,2019,10,7,6,30,60,Norwood,21.68
7999,2019,10,7,6,60,0,Norwood,20.110001
8000,2019,10,7,6,60,20,Norwood,20.4
8001,2019,10,7,6,60,40,Norwood,21.15
8002,2019,10,7,6,60,60,Norwood,19.5
8003,2019,10,7,8,0,0,Norwood,17.75
8004,2019,10,7,8,0,20,Norwood,17.370001
8005,2019,10,7,8,0,40,Norwood,18.48
8006,2019,10,7,8,0,60,Norwood,16.879999
8007,2019,10,7,8,30,0,Norwood,16.059999
8008,2019,10,7,8,30,20,Norwood,15.57
8009,2019,10,7,8,30,40,Norwood,13.6
8010,2019,10,7,8,30,60,Norwood,12.24
8011,2019,10,7,8,60,0,Norwood,11.06
8012,2019,10,7,8,60,20,Norwood,11.31
8013,2019,10,7,8,60,40,Norwood,9.44
8014,2019,10,7,8,60,60,Norwood,10.46
8015,2019,10,7,10,0,0,Norwood,11.15
8016,2019,10,7,10,0,20,Norwood,10.3
8017,2019,10,7,10,0,40,Norwood,9.46
8018,2019,10,7,10,0,60,Norwood,10.53
8019,2019,10,7,10,30,0,Norwood,11.24
8020,2019,10,7,10,30,20,Norwood,11.3
8021,2019,10,7,10,30,40,Norwood,10.6
8022,2019,10,7,10,30,60,Norwood,11.55
8023,2019,10,7,10,60,0,Norwood,12
8024,2019,10,7,10,60,20,Norwood,10.73
8025,2019,10,7,10,60,40,Norwood,11.1
8026,2019,10,7,10,60,60,Norwood,11.06
8027,2019,10,7,12,0,0,Norwood,10.55
8028,2019,10,7,12,0,20,Norwood,9.77
8029,2019,10,7,12,0,40,Norwood,10.99
