ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,WINDSPEED
8069,2019,9,24,10,30,60,Norwood,11.64
8070,2019,9,24,10,45,0,Norwood,13
8071,2019,9,24,10,45,10,Norwood,11.59
8072,2019,9,24,10,45,20,Norwood,13
8073,2019,9,24,10,45,30,Norwood,11.66
8074,2019,9,24,10,45,40,Norwood,10.51
8075,2019,9,24,10,45,50,Norwood,10
8076,2019,9,24,10,45,60,Norwood,10.24
8077,2019,9,24,10,60,0,Norwood,9.37
8078,2019,9,24,10,60,10,Norwood,8.88
8079,2019,9,24,10,60,20,Norwood,9.86
8080,2019,9,24,10,60,30,Norwood,8.04
8081,2019,9,24,10,60,40,Norwood,9.75
8082,2019,9,24,10,60,50,Norwood,10.22
8083,2019,9,24,10,60,60,Norwood,11.3
8084,2019,9,24,15,0,0,Norwood,12.26
8085,2019,9,24,15,0,10,Norwood,13.53
8086,2019,9,24,15,0,20,Norwood,13.73
8087,2019,9,24,15,0,30,Norwood,15.17
8088,2019,9,24,15,0,40,Norwood,16.280001
8089,2019,9,24,15,0,50,Norwood,16.51
8090,2019,9,24,15,0,60,Norwood,17.5
8091,2019,9,24,15,15,0,Norwood,16.73
8092,2019,9,24,15,15,10,Norwood,15.84
8093,2019,9,24,15,15,20,Norwood,15.33
8094,2019,9,24,15,15,30,Norwood,14.5
8095,2019,9,24,15,15,40,Norwood,16.4
8096,2019,9,24,15,15,50,Norwood,15.91
8097,2019,9,24,15,15,60,Norwood,16.879999
8098,2019,9,24,15,30,0,Norwood,16.77
8099,2019,9,24,15,30,10,Norwood,17.530001
8100,2019,9,24,15,30,20,Norwood,19.280001
8101,2019,9,24,15,30,30,Norwood,19.66
8102,2019,9,24,15,30,40,Norwood,21.110001
8103,2019,9,24,15,30,50,Norwood,22.219999
8104,2019,9,24,15,30,60,Norwood,21.35
8105,2019,9,24,15,45,0,Norwood,22.91
8106,2019,9,24,15,45,10,Norwood,23.129999
8107,2019,9,24,15,45,20,Norwood,21.15
8108,2019,9,24,15,45,30,Norwood,21.1
8109,2019,9,24,15,45,40,Norwood,21.15
8110,2019,9,24,15,45,50,Norwood,21.530001
8111,2019,9,24,15,45,60,Norwood,20.6
8112,2019,9,24,15,60,0,Norwood,19.309999
8113,2019,9,24,15,60,10,Norwood,18.75
8114,2019,9,24,15,60,20,Norwood,19.709999
8115,2019,9,24,15,60,30,Norwood,20.59
8116,2019,9,24,15,60,40,Norwood,19.040001
8117,2019,9,24,15,60,50,Norwood,18.24
8118,2019,9,24,15,60,60,Norwood,16.99
8119,2019,9,24,20,0,0,Norwood,18.700001
8120,2019,9,24,20,0,10,Norwood,19.280001
8121,2019,9,24,20,0,20,Norwood,21.059999
8122,2019,9,24,20,0,30,Norwood,19.389999
8123,2019,9,24,20,0,40,Norwood,17.459999
8124,2019,9,24,20,0,50,Norwood,16.459999
8125,2019,9,24,20,0,60,Norwood,17.950001
8126,2019,9,24,20,15,0,Norwood,19.790001
8127,2019,9,24,20,15,10,Norwood,21.389999
8128,2019,9,24,20,15,20,Norwood,22.15
8129,2019,9,24,20,15,30,Norwood,21.790001
8130,2019,9,24,20,15,40,Norwood,21.389999
8131,2019,9,24,20,15,50,Norwood,21.17
8132,2019,9,24,20,15,60,Norwood,22.549999
8133,2019,9,24,20,30,0,Norwood,23.99
8134,2019,9,24,20,30,10,Norwood,22
8135,2019,9,24,20,30,20,Norwood,23.389999
8136,2019,9,24,20,30,30,Norwood,21.440001
8137,2019,9,24,20,30,40,Norwood,21.950001
8138,2019,9,24,20,30,50,Norwood,23.200001
8139,2019,9,24,20,30,60,Norwood,24.299999
8140,2019,9,24,20,45,0,Norwood,24.440001
8141,2019,9,24,20,45,10,Norwood,24.309999
8142,2019,9,24,20,45,20,Norwood,23.08
8143,2019,9,24,20,45,30,Norwood,21.4
8144,2019,9,24,20,45,40,Norwood,22.9
8145,2019,9,24,20,45,50,Norwood,21.93
8146,2019,9,24,20,45,60,Norwood,21.799999
8147,2019,9,24,20,60,0,Norwood,23.799999
8148,2019,9,24,20,60,10,Norwood,23.620001
8149,2019,9,24,20,60,20,Norwood,22.15
8150,2019,9,24,20,60,30,Norwood,22.84
8151,2019,9,24,20,60,40,Norwood,24.66
8152,2019,9,24,20,60,50,Norwood,26.200001
8153,2019,9,24,20,60,60,Norwood,25.02
8154,2019,9,24,25,0,0,Norwood,23.51
8155,2019,9,24,25,0,10,Norwood,22.6
8156,2019,9,24,25,0,20,Norwood,20.639999
8157,2019,9,24,25,0,30,Norwood,19.639999
8158,2019,9,24,25,0,40,Norwood,18.42
8159,2019,9,24,25,0,50,Norwood,19.66
8160,2019,9,24,25,0,60,Norwood,21.57
8161,2019,9,24,25,15,0,Norwood,22.77
8162,2019,9,24,25,15,10,Norwood,22.24
8163,2019,9,24,25,15,20,Norwood,21.620001
8164,2019,9,24,25,15,30,Norwood,20.110001
8165,2019,9,24,25,15,40,Norwood,20.99
8166,2019,9,24,25,15,50,Norwood,21.93
8167,2019,9,24,25,15,60,Norwood,21.68
8168,2019,9,24,25,30,0,Norwood,21.08
8169,2019,9,24,25,30,10,Norwood,20.73
8170,2019,9,24,25,30,20,Norwood,20.790001
8171,2019,9,24,25,30,30,Norwood,19.26
8172,2019,9,24,25,30,40,Norwood,18.51
8173,2019,9,24,25,30,50,Norwood,16.709999
8174,2019,9,24,25,30,60,Norwood,15.1
8175,2019,9,24,25,45,0,Norwood,14.33
8176,2019,9,24,25,45,10,Norwood,12.88
8177,2019,9,24,25,45,20,Norwood,14.66
8178,2019,9,24,25,45,30,Norwood,16.33
8179,2019,9,24,25,45,40,Norwood,16.200001
8180,2019,9,24,25,45,50,Norwood,14.97
8181,2019,9,24,25,45,60,Norwood,16.040001
8182,2019,9,24,25,60,0,Norwood,16.299999
8183,2019,9,24,25,60,10,Norwood,16.84
8184,2019,9,24,25,60,20,Norwood,18.08
8185,2019,9,24,25,60,30,Norwood,17.440001
8186,2019,9,24,25,60,40,Norwood,17.299999
8187,2019,9,24,25,60,50,Norwood,15.93
8188,2019,9,24,25,60,60,Norwood,17.620001
8189,2019,9,25,0,0,0,Norwood,19.549999
8190,2019,9,25,0,0,10,Norwood,18.57
8191,2019,9,25,0,0,20,Norwood,18.15
8192,2019,9,25,0,0,30,Norwood,19.219999
8193,2019,9,25,0,0,40,Norwood,18.950001
8194,2019,9,25,0,0,50,Norwood,18.68
8195,2019,9,25,0,0,60,Norwood,19.700001
8196,2019,9,25,0,15,0,Norwood,18.200001
8197,2019,9,25,0,15,10,Norwood,18.59
8198,2019,9,25,0,15,20,Norwood,19.459999
8199,2019,9,25,0,15,30,Norwood,21.15
8200,2019,9,25,0,15,40,Norwood,22.24
8201,2019,9,25,0,15,50,Norwood,23.57
8202,2019,9,25,0,15,60,Norwood,23.700001
8203,2019,9,25,0,30,0,Norwood,24.15
8204,2019,9,25,0,30,10,Norwood,24.4
8205,2019,9,25,0,30,20,Norwood,24.219999
8206,2019,9,25,0,30,30,Norwood,24.1
8207,2019,9,25,0,30,40,Norwood,22.280001
8208,2019,9,25,0,30,50,Norwood,22.790001
8209,2019,9,25,0,30,60,Norwood,23.440001
8210,2019,9,25,0,45,0,Norwood,23.59
8211,2019,9,25,0,45,10,Norwood,24.4
8212,2019,9,25,0,45,20,Norwood,24.51
8213,2019,9,25,0,45,30,Norwood,24.77
8214,2019,9,25,0,45,40,Norwood,25.700001
8215,2019,9,25,0,45,50,Norwood,26.299999
8216,2019,9,25,0,45,60,Norwood,25.5
8217,2019,9,25,0,60,0,Norwood,24.389999
8218,2019,9,25,0,60,10,Norwood,22.950001
8219,2019,9,25,0,60,20,Norwood,22.5
8220,2019,9,25,0,60,30,Norwood,22.639999
8221,2019,9,25,0,60,40,Norwood,22.82
8222,2019,9,25,0,60,50,Norwood,21.15
8223,2019,9,25,0,60,60,Norwood,21.99
8224,2019,9,25,5,0,0,Norwood,22.110001
8225,2019,9,25,5,0,10,Norwood,22.5
8226,2019,9,25,5,0,20,Norwood,21.1
8227,2019,9,25,5,0,30,Norwood,22.77
8228,2019,9,25,5,0,40,Norwood,24.02
8229,2019,9,25,5,0,50,Norwood,25.459999
8230,2019,9,25,5,0,60,Norwood,25.42
8231,2019,9,25,5,15,0,Norwood,25.549999
8232,2019,9,25,5,15,10,Norwood,25.639999
8233,2019,9,25,5,15,20,Norwood,25.110001
8234,2019,9,25,5,15,30,Norwood,24.99
8235,2019,9,25,5,15,40,Norwood,26.4
8236,2019,9,25,5,15,50,Norwood,24.66
8237,2019,9,25,5,15,60,Norwood,25.459999
8238,2019,9,25,5,30,0,Norwood,26.700001
8239,2019,9,25,5,30,10,Norwood,24.950001
8240,2019,9,25,5,30,20,Norwood,24.950001
8241,2019,9,25,5,30,30,Norwood,23.99
8242,2019,9,25,5,30,40,Norwood,25.42
8243,2019,9,25,5,30,50,Norwood,26.33
8244,2019,9,25,5,30,60,Norwood,26.879999
8245,2019,9,25,5,45,0,Norwood,28.459999
8246,2019,9,25,5,45,10,Norwood,28.200001
8247,2019,9,25,5,45,20,Norwood,26.73
8248,2019,9,25,5,45,30,Norwood,28.040001
8249,2019,9,25,5,45,40,Norwood,26.309999
8250,2019,9,25,5,45,50,Norwood,27.26
8251,2019,9,25,5,45,60,Norwood,28.799999
8252,2019,9,25,5,60,0,Norwood,30.08
8253,2019,9,25,5,60,10,Norwood,28.370001
8254,2019,9,25,5,60,20,Norwood,30.15
8255,2019,9,25,5,60,30,Norwood,31.66
8256,2019,9,25,5,60,40,Norwood,29.93
8257,2019,9,25,5,60,50,Norwood,30.59
8258,2019,9,25,5,60,60,Norwood,31.4
8259,2019,9,25,10,0,0,Norwood,31.219999
8260,2019,9,25,10,0,10,Norwood,30
8261,2019,9,25,10,0,20,Norwood,30.969999
8262,2019,9,25,10,0,30,Norwood,31.35
8263,2019,9,25,10,0,40,Norwood,31.219999
8264,2019,9,25,10,0,50,Norwood,30.700001
8265,2019,9,25,10,0,60,Norwood,31.620001
8266,2019,9,25,10,15,0,Norwood,30.99
8267,2019,9,25,10,15,10,Norwood,29.530001
8268,2019,9,25,10,15,20,Norwood,29.6
8269,2019,9,25,10,15,30,Norwood,28.059999
8270,2019,9,25,10,15,40,Norwood,26.969999
8271,2019,9,25,10,15,50,Norwood,27.219999
8272,2019,9,25,10,15,60,Norwood,26.82
8273,2019,9,25,10,30,0,Norwood,28.190001
8274,2019,9,25,10,30,10,Norwood,26.700001
8275,2019,9,25,10,30,20,Norwood,25.299999
8276,2019,9,25,10,30,30,Norwood,24.1
8277,2019,9,25,10,30,40,Norwood,25.68
8278,2019,9,25,10,30,50,Norwood,24.73
8279,2019,9,25,10,30,60,Norwood,25.389999
8280,2019,9,25,10,45,0,Norwood,23.48
8281,2019,9,25,10,45,10,Norwood,22.77
8282,2019,9,25,10,45,20,Norwood,23.530001
8283,2019,9,25,10,45,30,Norwood,23.17
8284,2019,9,25,10,45,40,Norwood,24.26
8285,2019,9,25,10,45,50,Norwood,23.059999
8286,2019,9,25,10,45,60,Norwood,21.299999
8287,2019,9,25,10,60,0,Norwood,22.26
8288,2019,9,25,10,60,10,Norwood,24.200001
8289,2019,9,25,10,60,20,Norwood,23.6
8290,2019,9,25,10,60,30,Norwood,24.26
8291,2019,9,25,10,60,40,Norwood,25.219999
8292,2019,9,25,10,60,50,Norwood,23.639999
8293,2019,9,25,10,60,60,Norwood,22.48
8294,2019,9,25,15,0,0,Norwood,24.110001
8295,2019,9,25,15,0,10,Norwood,23.040001
8296,2019,9,25,15,0,20,Norwood,22.59
8297,2019,9,25,15,0,30,Norwood,21.389999
8298,2019,9,25,15,0,40,Norwood,23.309999
8299,2019,9,25,15,0,50,Norwood,22.129999
8300,2019,9,25,15,0,60,Norwood,20.280001
8301,2019,9,25,15,15,0,Norwood,22.17
8302,2019,9,25,15,15,10,Norwood,22.5
8303,2019,9,25,15,15,20,Norwood,22.15
8304,2019,9,25,15,15,30,Norwood,22.91
8305,2019,9,25,15,15,40,Norwood,21.08
8306,2019,9,25,15,15,50,Norwood,22
8307,2019,9,25,15,15,60,Norwood,20.190001
8308,2019,9,25,15,30,0,Norwood,18.709999
8309,2019,9,25,15,30,10,Norwood,19.129999
8310,2019,9,25,15,30,20,Norwood,20.969999
8311,2019,9,25,15,30,30,Norwood,22.08
8312,2019,9,25,15,30,40,Norwood,20.879999
8313,2019,9,25,15,30,50,Norwood,20.280001
8314,2019,9,25,15,30,60,Norwood,18.33
8315,2019,9,25,15,45,0,Norwood,17.620001
8316,2019,9,25,15,45,10,Norwood,15.73
8317,2019,9,25,15,45,20,Norwood,16.389999
8318,2019,9,25,15,45,30,Norwood,15.46
8319,2019,9,25,15,45,40,Norwood,16.790001
8320,2019,9,25,15,45,50,Norwood,17.309999
8321,2019,9,25,15,45,60,Norwood,19.08
8322,2019,9,25,15,60,0,Norwood,19.48
8323,2019,9,25,15,60,10,Norwood,21.26
8324,2019,9,25,15,60,20,Norwood,22.35
8325,2019,9,25,15,60,30,Norwood,24.17
8326,2019,9,25,15,60,40,Norwood,22.9
8327,2019,9,25,15,60,50,Norwood,24.879999
8328,2019,9,25,15,60,60,Norwood,25.42
8329,2019,9,25,20,0,0,Norwood,25.879999
8330,2019,9,25,20,0,10,Norwood,24.530001
8331,2019,9,25,20,0,20,Norwood,26.389999
8332,2019,9,25,20,0,30,Norwood,28.309999
8333,2019,9,25,20,0,40,Norwood,29.549999
8334,2019,9,25,20,0,50,Norwood,27.700001
8335,2019,9,25,20,0,60,Norwood,29.219999
8336,2019,9,25,20,15,0,Norwood,31.17
8337,2019,9,25,20,15,10,Norwood,30.190001
8338,2019,9,25,20,15,20,Norwood,31.639999
8339,2019,9,25,20,15,30,Norwood,33.040001
8340,2019,9,25,20,15,40,Norwood,31.040001
8341,2019,9,25,20,15,50,Norwood,29.66
8342,2019,9,25,20,15,60,Norwood,29.370001
8343,2019,9,25,20,30,0,Norwood,27.549999
8344,2019,9,25,20,30,10,Norwood,28.17
8345,2019,9,25,20,30,20,Norwood,28
8346,2019,9,25,20,30,30,Norwood,29.48
8347,2019,9,25,20,30,40,Norwood,28.370001
8348,2019,9,25,20,30,50,Norwood,30.219999
8349,2019,9,25,20,30,60,Norwood,28.93
8350,2019,9,25,20,45,0,Norwood,29.77
8351,2019,9,25,20,45,10,Norwood,31.200001
8352,2019,9,25,20,45,20,Norwood,31.700001
8353,2019,9,25,20,45,30,Norwood,29.77
8354,2019,9,25,20,45,40,Norwood,30.6
8355,2019,9,25,20,45,50,Norwood,31.4
8356,2019,9,25,20,45,60,Norwood,29.99
8357,2019,9,25,20,60,0,Norwood,31.4
8358,2019,9,25,20,60,10,Norwood,29.639999
8359,2019,9,25,20,60,20,Norwood,27.860001
8360,2019,9,25,20,60,30,Norwood,25.9
8361,2019,9,25,20,60,40,Norwood,27.6
8362,2019,9,25,20,60,50,Norwood,28.370001
8363,2019,9,25,20,60,60,Norwood,30.190001
8364,2019,9,25,25,0,0,Norwood,29.549999
8365,2019,9,25,25,0,10,Norwood,29.42
8366,2019,9,25,25,0,20,Norwood,28.48
8367,2019,9,25,25,0,30,Norwood,27.02
8368,2019,9,25,25,0,40,Norwood,25.370001
8369,2019,9,25,25,0,50,Norwood,25.700001
8370,2019,9,25,25,0,60,Norwood,25.549999
8371,2019,9,25,25,15,0,Norwood,24.280001
8372,2019,9,25,25,15,10,Norwood,22.99
8373,2019,9,25,25,15,20,Norwood,22.35
8374,2019,9,25,25,15,30,Norwood,23.4
8375,2019,9,25,25,15,40,Norwood,22.129999
8376,2019,9,25,25,15,50,Norwood,23.299999
8377,2019,9,25,25,15,60,Norwood,24.389999
8378,2019,9,25,25,30,0,Norwood,23.799999
8379,2019,9,25,25,30,10,Norwood,23.709999
8380,2019,9,25,25,30,20,Norwood,21.790001
8381,2019,9,25,25,30,30,Norwood,23.15
8382,2019,9,25,25,30,40,Norwood,22.9
8383,2019,9,25,25,30,50,Norwood,21.1
8384,2019,9,25,25,30,60,Norwood,20.219999
8385,2019,9,25,25,45,0,Norwood,20.280001
8386,2019,9,25,25,45,10,Norwood,20.17
8387,2019,9,25,25,45,20,Norwood,21.26
8388,2019,9,25,25,45,30,Norwood,22.35
8389,2019,9,25,25,45,40,Norwood,20.93
8390,2019,9,25,25,45,50,Norwood,19.66
8391,2019,9,25,25,45,60,Norwood,21.59
8392,2019,9,25,25,60,0,Norwood,20.1
8393,2019,9,25,25,60,10,Norwood,19.51
8394,2019,9,25,25,60,20,Norwood,20.73
8395,2019,9,25,25,60,30,Norwood,21.370001
8396,2019,9,25,25,60,40,Norwood,23.200001
8397,2019,9,25,25,60,50,Norwood,24.9
8398,2019,9,25,25,60,60,Norwood,24.1
8399,2019,9,26,0,0,0,Norwood,23.35
8400,2019,9,26,0,0,10,Norwood,22.190001
8401,2019,9,26,0,0,20,Norwood,20.48
8402,2019,9,26,0,0,30,Norwood,19.370001
8403,2019,9,26,0,0,40,Norwood,19.219999
8404,2019,9,26,0,0,50,Norwood,18.110001
8405,2019,9,26,0,0,60,Norwood,16.42
8406,2019,9,26,0,15,0,Norwood,17.389999
8407,2019,9,26,0,15,10,Norwood,16.059999
8408,2019,9,26,0,15,20,Norwood,14.17
8409,2019,9,26,0,15,30,Norwood,14.4
8410,2019,9,26,0,15,40,Norwood,14.04
8411,2019,9,26,0,15,50,Norwood,12.04
8412,2019,9,26,0,15,60,Norwood,12.75
8413,2019,9,26,0,30,0,Norwood,14.31
8414,2019,9,26,0,30,10,Norwood,15.66
8415,2019,9,26,0,30,20,Norwood,14.84
8416,2019,9,26,0,30,30,Norwood,14.26
8417,2019,9,26,0,30,40,Norwood,14.51
8418,2019,9,26,0,30,50,Norwood,16.280001
8419,2019,9,26,0,30,60,Norwood,14.37
8420,2019,9,26,0,45,0,Norwood,16.33
8421,2019,9,26,0,45,10,Norwood,16.040001
8422,2019,9,26,0,45,20,Norwood,15.04
8423,2019,9,26,0,45,30,Norwood,16.370001
8424,2019,9,26,0,45,40,Norwood,17.91
8425,2019,9,26,0,45,50,Norwood,19.129999
8426,2019,9,26,0,45,60,Norwood,19.82
8427,2019,9,26,0,60,0,Norwood,19.84
8428,2019,9,26,0,60,10,Norwood,18.17
8429,2019,9,26,0,60,20,Norwood,17.5
8430,2019,9,26,0,60,30,Norwood,16.99
8431,2019,9,26,0,60,40,Norwood,18.02
8432,2019,9,26,0,60,50,Norwood,16.860001
8433,2019,9,26,0,60,60,Norwood,15.4
8434,2019,9,26,5,0,0,Norwood,14.11
8435,2019,9,26,5,0,10,Norwood,13.97
8436,2019,9,26,5,0,20,Norwood,12.9
8437,2019,9,26,5,0,30,Norwood,13.37
8438,2019,9,26,5,0,40,Norwood,11.99
8439,2019,9,26,5,0,50,Norwood,13.59
8440,2019,9,26,5,0,60,Norwood,15.24
8441,2019,9,26,5,15,0,Norwood,14.08
8442,2019,9,26,5,15,10,Norwood,13.24
8443,2019,9,26,5,15,20,Norwood,12.15
8444,2019,9,26,5,15,30,Norwood,11
8445,2019,9,26,5,15,40,Norwood,10.7
8446,2019,9,26,5,15,50,Norwood,11.15
8447,2019,9,26,5,15,60,Norwood,11.22
8448,2019,9,26,5,30,0,Norwood,11.57
8449,2019,9,26,5,30,10,Norwood,12.88
8450,2019,9,26,5,30,20,Norwood,13.7
8451,2019,9,26,5,30,30,Norwood,15.53
8452,2019,9,26,5,30,40,Norwood,14.26
8453,2019,9,26,5,30,50,Norwood,15.51
8454,2019,9,26,5,30,60,Norwood,15.31
8455,2019,9,26,5,45,0,Norwood,15.8
8456,2019,9,26,5,45,10,Norwood,14.39
8457,2019,9,26,5,45,20,Norwood,14.6
8458,2019,9,26,5,45,30,Norwood,15.35
8459,2019,9,26,5,45,40,Norwood,15.02
8460,2019,9,26,5,45,50,Norwood,16.26
8461,2019,9,26,5,45,60,Norwood,18.17
8462,2019,9,26,5,60,0,Norwood,18.99
8463,2019,9,26,5,60,10,Norwood,17.93
8464,2019,9,26,5,60,20,Norwood,17.459999
8465,2019,9,26,5,60,30,Norwood,15.6
8466,2019,9,26,5,60,40,Norwood,14.1
8467,2019,9,26,5,60,50,Norwood,14.93
8468,2019,9,26,5,60,60,Norwood,14.86
8469,2019,9,26,10,0,0,Norwood,12.93
8470,2019,9,26,10,0,10,Norwood,11.71
8471,2019,9,26,10,0,20,Norwood,12.24
8472,2019,9,26,10,0,30,Norwood,13.57
8473,2019,9,26,10,0,40,Norwood,15.11
8474,2019,9,26,10,0,50,Norwood,13.35
8475,2019,9,26,10,0,60,Norwood,13.59
8476,2019,9,26,10,15,0,Norwood,12.33
8477,2019,9,26,10,15,10,Norwood,12.51
8478,2019,9,26,10,15,20,Norwood,12.02
8479,2019,9,26,10,15,30,Norwood,10.68
8480,2019,9,26,10,15,40,Norwood,10
8481,2019,9,26,10,15,50,Norwood,8.7
8482,2019,9,26,10,15,60,Norwood,9.97
8483,2019,9,26,10,30,0,Norwood,8.37
8484,2019,9,26,10,30,10,Norwood,10.02
8485,2019,9,26,10,30,20,Norwood,9
8486,2019,9,26,10,30,30,Norwood,9.3
8487,2019,9,26,10,30,40,Norwood,10.7
8488,2019,9,26,10,30,50,Norwood,11.46
8489,2019,9,26,10,30,60,Norwood,12.82
8490,2019,9,26,10,45,0,Norwood,11.22
8491,2019,9,26,10,45,10,Norwood,10.93
8492,2019,9,26,10,45,20,Norwood,12.42
8493,2019,9,26,10,45,30,Norwood,13.88
8494,2019,9,26,10,45,40,Norwood,15.88
8495,2019,9,26,10,45,50,Norwood,15.88
8496,2019,9,26,10,45,60,Norwood,17.1
8497,2019,9,26,10,60,0,Norwood,15.53
8498,2019,9,26,10,60,10,Norwood,14.53
8499,2019,9,26,10,60,20,Norwood,15.15
8500,2019,9,26,10,60,30,Norwood,14.51
8501,2019,9,26,10,60,40,Norwood,14.44
8502,2019,9,26,10,60,50,Norwood,16.4
8503,2019,9,26,10,60,60,Norwood,16.4
8504,2019,9,26,15,0,0,Norwood,15.99
8505,2019,9,26,15,0,10,Norwood,16.82
8506,2019,9,26,15,0,20,Norwood,15.8
8507,2019,9,26,15,0,30,Norwood,16.24
8508,2019,9,26,15,0,40,Norwood,16.59
8509,2019,9,26,15,0,50,Norwood,18.299999
8510,2019,9,26,15,0,60,Norwood,19.57
8511,2019,9,26,15,15,0,Norwood,19.24
8512,2019,9,26,15,15,10,Norwood,20.299999
8513,2019,9,26,15,15,20,Norwood,20.57
8514,2019,9,26,15,15,30,Norwood,22.440001
8515,2019,9,26,15,15,40,Norwood,21.709999
8516,2019,9,26,15,15,50,Norwood,22.459999
8517,2019,9,26,15,15,60,Norwood,21.280001
8518,2019,9,26,15,30,0,Norwood,21.35
8519,2019,9,26,15,30,10,Norwood,23.17
8520,2019,9,26,15,30,20,Norwood,23.620001
8521,2019,9,26,15,30,30,Norwood,21.879999
8522,2019,9,26,15,30,40,Norwood,21.200001
8523,2019,9,26,15,30,50,Norwood,20.620001
8524,2019,9,26,15,30,60,Norwood,21.950001
8525,2019,9,26,15,45,0,Norwood,20.68
8526,2019,9,26,15,45,10,Norwood,20.1
8527,2019,9,26,15,45,20,Norwood,21.370001
8528,2019,9,26,15,45,30,Norwood,20.82
8529,2019,9,26,15,45,40,Norwood,18.93
8530,2019,9,26,15,45,50,Norwood,18.66
8531,2019,9,26,15,45,60,Norwood,20.200001
8532,2019,9,26,15,60,0,Norwood,20.059999
8533,2019,9,26,15,60,10,Norwood,20.950001
8534,2019,9,26,15,60,20,Norwood,19.530001
8535,2019,9,26,15,60,30,Norwood,17.77
8536,2019,9,26,15,60,40,Norwood,19.709999
8537,2019,9,26,15,60,50,Norwood,20.99
8538,2019,9,26,15,60,60,Norwood,19.66
8539,2019,9,26,20,0,0,Norwood,20.48
8540,2019,9,26,20,0,10,Norwood,21.549999
8541,2019,9,26,20,0,20,Norwood,19.59
8542,2019,9,26,20,0,30,Norwood,19.129999
8543,2019,9,26,20,0,40,Norwood,17.42
8544,2019,9,26,20,0,50,Norwood,19.1
8545,2019,9,26,20,0,60,Norwood,17.799999
8546,2019,9,26,20,15,0,Norwood,17.66
8547,2019,9,26,20,15,10,Norwood,17.91
8548,2019,9,26,20,15,20,Norwood,17.530001
8549,2019,9,26,20,15,30,Norwood,18.059999
8550,2019,9,26,20,15,40,Norwood,19.280001
8551,2019,9,26,20,15,50,Norwood,20.950001
8552,2019,9,26,20,15,60,Norwood,22.26
8553,2019,9,26,20,30,0,Norwood,21.84
8554,2019,9,26,20,30,10,Norwood,21.99
8555,2019,9,26,20,30,20,Norwood,23.219999
8556,2019,9,26,20,30,30,Norwood,25.1
8557,2019,9,26,20,30,40,Norwood,25.299999
8558,2019,9,26,20,30,50,Norwood,26.57
8559,2019,9,26,20,30,60,Norwood,28.48
8560,2019,9,26,20,45,0,Norwood,27.51
8561,2019,9,26,20,45,10,Norwood,25.860001
8562,2019,9,26,20,45,20,Norwood,27.24
8563,2019,9,26,20,45,30,Norwood,26.219999
8564,2019,9,26,20,45,40,Norwood,26.91
8565,2019,9,26,20,45,50,Norwood,27.5
8566,2019,9,26,20,45,60,Norwood,28.26
8567,2019,9,26,20,60,0,Norwood,26.66
8568,2019,9,26,20,60,10,Norwood,26.190001
8569,2019,9,26,20,60,20,Norwood,26.24
8570,2019,9,26,20,60,30,Norwood,27.24
8571,2019,9,26,20,60,40,Norwood,26.389999
8572,2019,9,26,20,60,50,Norwood,26.99
8573,2019,9,26,20,60,60,Norwood,27.879999
8574,2019,9,26,25,0,0,Norwood,28.440001
8575,2019,9,26,25,0,10,Norwood,27.620001
8576,2019,9,26,25,0,20,Norwood,26.190001
8577,2019,9,26,25,0,30,Norwood,25.17
8578,2019,9,26,25,0,40,Norwood,23.549999
8579,2019,9,26,25,0,50,Norwood,24
8580,2019,9,26,25,0,60,Norwood,22.530001
8581,2019,9,26,25,15,0,Norwood,22.129999
8582,2019,9,26,25,15,10,Norwood,21.57
8583,2019,9,26,25,15,20,Norwood,20.17
8584,2019,9,26,25,15,30,Norwood,18.24
8585,2019,9,26,25,15,40,Norwood,16.84
8586,2019,9,26,25,15,50,Norwood,18.6
8587,2019,9,26,25,15,60,Norwood,20.549999
8588,2019,9,26,25,30,0,Norwood,19.530001
8589,2019,9,26,25,30,10,Norwood,20.110001
8590,2019,9,26,25,30,20,Norwood,22.059999
8591,2019,9,26,25,30,30,Norwood,23.129999
8592,2019,9,26,25,30,40,Norwood,22.35
8593,2019,9,26,25,30,50,Norwood,23.93
8594,2019,9,26,25,30,60,Norwood,23.24
8595,2019,9,26,25,45,0,Norwood,24.02
8596,2019,9,26,25,45,10,Norwood,22.15
8597,2019,9,26,25,45,20,Norwood,20.530001
8598,2019,9,26,25,45,30,Norwood,19.309999
8599,2019,9,26,25,45,40,Norwood,20.42
8600,2019,9,26,25,45,50,Norwood,20.110001
8601,2019,9,26,25,45,60,Norwood,20.77
8602,2019,9,26,25,60,0,Norwood,22.200001
8603,2019,9,26,25,60,10,Norwood,21.26
8604,2019,9,26,25,60,20,Norwood,22.73
8605,2019,9,26,25,60,30,Norwood,23.4
8606,2019,9,26,25,60,40,Norwood,25.02
8607,2019,9,26,25,60,50,Norwood,25.370001
8608,2019,9,26,25,60,60,Norwood,26.110001
8609,2019,9,27,0,0,0,Norwood,25.26
8610,2019,9,27,0,0,10,Norwood,25.02
8611,2019,9,27,0,0,20,Norwood,26.48
8612,2019,9,27,0,0,30,Norwood,26.48
8613,2019,9,27,0,0,40,Norwood,25.24
8614,2019,9,27,0,0,50,Norwood,24.82
8615,2019,9,27,0,0,60,Norwood,23.57
8616,2019,9,27,0,15,0,Norwood,25.190001
8617,2019,9,27,0,15,10,Norwood,24.66
8618,2019,9,27,0,15,20,Norwood,25.57
